bp,A1: VK_Corrielle_1,A2: VK_Corrielle_2,A3: VK_Corrielle_3,A4: VK_Corrielle_4,A5: VK_Corrielle_5,A6: VK_Corrielle_6,A7: VK_Corrielle_7,A8: VK_Corrielle_8,B1: VK_Corrielle_9,B2: VK_Corrielle_10,B3: VK_Corrielle_11,B4: VK_Corrielle_12,B5: VK_Corrielle_13,C1: YG_Corrielle_1,C2: YG_Corrielle_2,C3: YG_Corrielle_3,C4: YG_Corrielle_4,C5: YG_Corrielle_5,C6: YG_Corrielle_6,C7: YG_Corrielle_7,C8: YG_Corrielle_8,D1: YG_Corrielle_9,D2: YG_Corrielle_10,D3: YG_Corrielle_11,D4: YG_Corrielle_12,D5: YG_Corrielle_13
128,19.06150928,93.84609044,426.3885402,570.6099799,588.0777971,568.0556261,468.9022724,644.7506919,638.1270139,587.2356711,649.4389863,594.2079294,321.0540086,516.7253644,433.8281903,349.7721501,293.621952,398.2305696,412.6982492,499.2951726,627.2296006,432.035278,453.1818398,448.1603554,579.9140925,349.1097512
129,19.31705892,97.86763633,444.9773835,597.0383119,614.8976913,595.5590074,490.8861598,672.957298,664.3111622,616.3588163,666.7568032,622.1026593,337.7654778,541.8067087,450.5988917,365.9354248,308.0872973,418.3824231,432.2243215,523.6343366,650.684007,452.8050002,476.145517,469.9372804,607.142178,365.0470944
130,19.59232824,101.7381617,463.0934822,624.8079453,642.7757153,624.3803904,513.6298697,700.7994834,691.4686071,645.4643801,682.7489024,650.6098663,355.0294353,568.7484185,467.2092996,382.1895682,322.4742961,439.2282994,452.4162108,548.893822,672.160113,473.7827655,499.9664304,492.5258186,636.5371759,382.1567576
131,19.92767578,105.1650351,480.6066685,653.4242927,671.5210001,653.2449613,537.0129287,727.407265,716.6716804,673.3966564,697.6600878,678.8668065,372.0596976,596.106619,483.5220862,398.4224652,336.4651874,459.844109,472.7481473,574.4698111,691.4290621,494.2304059,523.9581559,515.4760938,667.7957598,400.3141115
132,20.23576512,107.8764894,497.2660373,681.904893,700.7758161,680.5748124,560.2811948,752.1642747,738.9506737,699.0247678,711.6394129,705.7609194,388.0111135,622.7460561,499.2214134,414.5096115,349.8296726,479.6991206,492.5087628,599.4402113,708.5765942,513.0835836,547.2285835,538.24059,699.5701903,418.940102
133,20.2579184,109.977728,513.001624,709.6277867,730.4447369,705.9647773,582.661537,775.3908725,778.2657974,722.296504,725.2906408,732.5182838,402.7877723,648.3400172,514.3542449,431.4202669,362.6313441,498.9176671,511.170385,623.4239531,724.3912486,529.9979968,569.2832212,560.6072059,730.7427542,437.413356
134,19.84453806,111.8955838,527.7004175,736.0899774,759.8515721,729.7050347,603.4276842,797.2528664,816.940863,743.7065574,738.9633201,753.1621219,416.6294532,672.6197321,528.8951254,444.7912002,374.7530052,517.5805465,528.1728735,646.2698283,739.4216205,545.1859674,589.6816912,582.1326649,760.7288502,455.1602586
135,19.13163688,114.1563067,541.3046554,760.8977402,787.8116655,752.3654612,622.0772506,817.593562,831.8739454,763.9559315,753.086999,763.2224765,429.8756935,695.2338234,542.7238385,451.2180328,385.9599916,535.559025,543.2028803,667.907894,753.8348767,559.1800201,608.2046801,602.2952727,789.4193531,471.8646896
136,18.627172,117.0654432,554.00327,783.8258528,813.11313,774.4030722,638.5743641,836.1562233,845.810951,783.6477085,768.2062877,771.9578835,442.7810277,715.86886,555.7570893,456.8798198,396.1576926,552.5737323,556.6173025,688.2856958,767.5910018,572.5561234,625.1674449,620.9160394,816.9254277,487.6598894
137,18.81933077,120.3493126,566.0925282,804.6275904,835.2421399,795.8277035,653.4061905,853.0348732,862.3513697,802.8576269,781.3068419,786.8600265,455.2870439,734.5122228,567.9929449,466.2444485,405.481274,568.4629182,569.2145033,707.3910336,780.7516844,585.564521,641.13647,638.296419,842.8220826,502.6782364
138,19.86,123.53,577.76,823.33,854.62,816.37,667.5,868.7,878.12,821.36,796.62,807.16,467.2,751.47,579.53,478.74,414.14,583.23,581.7,725.37,793.47,598.18,656.56,654.84,866.62,516.81
139,21.43709687,126.297174,588.9641213,840.4219293,872.4469657,835.7008403,681.8023116,883.8316526,893.9933869,838.8762886,822.4383948,825.5327644,478.3221074,767.3059664,590.5609618,490.1998257,422.3245361,597.023044,594.3338862,742.5031413,805.9253339,610.2318361,671.5961357,670.7510747,888.2581578,529.7361207
140,22.95239353,128.8412271,599.4848731,856.7483829,889.8127141,853.7329596,696.1934858,898.820376,909.2179822,855.3383754,840.6106162,842.4386438,488.4762152,782.6451986,601.3113655,501.109861,430.2420814,610.0344515,606.8392853,758.8838423,818.2206092,621.6515281,686.2515247,685.8779083,908.4813713,541.4189104
141,23.99313458,131.4293068,609.4236255,872.9281739,907.2785322,870.617592,711.2706737,913.7331108,923.5620893,871.0162612,850.1899495,858.7993767,497.6417182,798.0499671,611.9678351,511.8810484,438.1736158,622.5230213,618.7912037,774.3985067,830.511816,632.5854897,700.6704224,700.0885459,928.0365498,552.1997351
142,24.53422355,134.2605836,619.2718874,889.270768,924.7641496,886.6681177,726.1408826,928.4986272,937.5839056,886.4076176,863.0737505,874.5553066,506.1128512,813.9063216,622.6232366,522.1053775,446.4056768,634.8127757,629.9169992,788.9828084,843.0710695,643.3615141,715.1184004,713.4925902,947.2603216,562.5483141
143,24.97489678,137.3601302,629.6992653,905.8854417,941.8328858,902.2441415,735.4904508,943.1763354,951.7763866,901.9519241,876.8692566,890.3359356,514.6356107,830.2779116,633.2420134,531.906379,455.0744987,647.2572274,640.3735205,802.9962845,856.2587296,654.3559186,729.7903789,726.5613497,965.8909258,572.6377691
144,25.59289639,139.9442642,640.8909514,922.4844299,959.8745444,917.6590016,741.0855861,957.7969086,966.268188,917.5716618,890.2781035,906.5529273,523.9348585,846.824936,643.8318669,541.4606109,464.0268576,660.0773152,650.6424218,816.9486461,870.0470702,665.7089411,744.5847775,739.742856,983.6255417,582.3684103
145,26.36329368,142.7969724,652.5552945,939.7660217,976.8103319,933.2129444,748.8409376,972.3274296,980.9540239,932.9971835,903.2433253,923.3009419,534.0842437,863.0639787,654.4829141,550.8459157,472.8972142,673.3276967,661.1905358,831.1624783,884.0099743,677.3535279,759.2543488,753.2922277,1000.410873,591.5394382
146,26.9914896,148.2173119,664.0893199,958.3703516,986.4828181,949.1264318,763.0504666,986.6333282,995.6261105,948.0865275,915.2969698,940.3141101,544.4416379,878.5423091,665.3091694,560.0106299,481.2419508,686.8191453,672.1302003,845.5577208,897.4593478,689.061933,773.5405847,767.0547254,1016.556887,600.2645811
147,27.35272407,152.7642822,674.9715565,971.3658751,993.0347077,965.166659,778.5150133,1000.393087,1010.018776,962.9068984,926.4234307,956.7344434,554.9702722,892.765883,676.1950115,568.8849968,488.8102111,699.9046548,682.9022747,859.7464898,909.857566,700.4569014,787.1845372,780.0928993,1032.535218,609.854375
148,27.46388181,155.6854683,685.1704736,978.3582716,1003.15811,981.0174896,792.3992824,1013.61008,1024.153933,977.6890706,936.8216821,972.1122441,563.5680056,905.8470918,687.0600412,577.7121538,495.791517,712.1210795,692.9894519,873.7170555,921.2819257,711.3708164,800.3145879,792.7615876,1048.663199,618.6174521
149,27.39105414,159.0154112,695.051446,986.4117339,1019.467205,996.3973786,805.8904808,1026.577455,1038.20523,992.6374997,946.7645185,986.6262159,568.1069408,918.5295458,697.7803015,586.9006381,502.6811037,723.4082026,702.2467839,887.7394527,932.2068144,721.8084273,813.3333965,805.0192708,1065.629538,623.8255036
150,27.14673704,161.9825917,704.9528071,1000.932212,1035.841919,1011.043755,818.8961289,1039.460062,1052.047318,1007.633299,956.5470862,1000.750036,571.6440183,931.7250253,707.8808459,596.5322156,509.8761264,734.0604767,710.9863372,901.7298027,942.8179612,731.6722184,826.4332171,812.8783232,1084.748832,627.9140058
151,26.87251006,164.4161317,715.1262154,1018.328554,1051.169228,1025.070194,831.3488902,1052.263754,1065.543962,1022.420576,966.4023765,1014.736874,577.8501033,945.8210629,716.8892269,606.3647429,517.590632,744.5924653,719.6947429,915.2493797,953.0342795,741.0734113,839.4622458,817.5294238,1100.126806,635.0276029
152,26.8228086,166.7006465,725.5683578,1034.082466,1066.660802,1038.765415,843.2661996,1064.830702,1078.525629,1036.659112,976.3572952,1028.618683,587.2740925,960.5021285,724.6605571,616.0379524,525.6659366,755.4011259,728.696043,927.8240845,962.6837283,750.3860738,852.1266752,823.7253162,1108.253556,645.8170183
153,27.23696846,169.1199096,735.8882154,1049.497889,1081.664418,1052.320722,854.6445429,1076.869123,1090.864248,1050.03095,986.1834405,1042.344894,596.3726741,974.8779378,731.5999628,625.2753622,533.6274822,766.5105199,737.938593,939.2920319,971.6642476,760.129232,864.2320241,835.2782456,1115.82913,655.522459
154,27.96262923,171.755988,745.4355883,1064.311491,1095.894905,1065.670032,865.8513169,1088.13526,1103.013366,1062.659718,995.7388176,1056.048952,605.0513776,988.4135961,738.5326438,633.9907239,541.6174698,777.7245607,747.2250969,950.0699929,980.0125775,770.4123372,875.8762881,848.2731326,1129.281611,664.0454953
155,28.60042285,174.6043296,753.777782,1078.334742,1109.474634,1078.697039,877.2743058,1098.616263,1113.456581,1074.920915,1005.040275,1069.724115,613.7942889,1001.157242,746.2416357,642.1505702,548.1777109,788.8307719,756.3989431,960.7406319,987.9952114,780.8335822,887.2346591,860.048035,1147.173008,672.2972023
156,28.75727107,177.6224457,760.9606753,1092.204526,1122.80154,1091.328435,889.0752783,1108.549587,1122.509824,1087.167309,1014.104586,1083.084032,622.3565812,1013.481742,755.0940954,649.7316011,551.4654034,799.6469929,765.3525242,971.6895738,996.0880594,790.7348942,898.4293304,871.4104906,1163.000588,680.5198148
157,28.44189337,180.7059044,767.5896543,1106.649373,1136.363988,1103.524605,901.0313688,1118.272409,1140.741184,1099.351912,1022.613452,1095.642223,630.3771772,1025.365252,764.6484224,656.7758963,553.9400029,809.9514207,773.8925744,982.7510503,1004.797202,799.8523891,909.4618496,882.2166323,1177.493236,689.0297187
158,27.99389511,183.5701145,774.2476027,1121.623488,1150.083191,1115.263949,912.7410342,1127.914015,1159.270595,1111.283219,1030.613623,1107.223601,637.4938585,1036.517453,773.8601038,663.4481005,558.0332226,819.5930671,781.8383331,993.6528799,1014.172505,808.4686697,920.1978821,892.5382114,1191.382704,697.8529819
159,27.84075404,185.9267112,781.157913,1136.376311,1163.28467,1126.560267,923.7929108,1137.359996,1167.732624,1122.729284,1037.639485,1117.958484,643.6268993,1046.836594,781.7874219,669.9827109,563.9821292,828.6399424,789.1695228,1004.23989,1023.80232,816.9672333,930.4370676,902.6805869,1204.786429,706.705936
160,28.21177547,187.753157,788.0445042,1149.924749,1175.00134,1137.442932,933.9486214,1146.373141,1176.059077,1133.464493,1042.906891,1128.137608,649.2348588,1056.796847,788.3540132,676.5744983,569.3960645,837.4642091,796.1363904,1014.531207,1033.014976,825.3050158,940.0474196,912.8616158,1218.275482,715.1224
161,28.92032879,189.5134667,794.6976352,1162.218013,1185.048051,1147.745362,943.3948931,1155.098388,1185.292273,1143.285895,1052.05396,1138.059418,655.0172474,1066.955573,794.4709709,683.1633685,574.1765861,846.4015605,803.0592011,1024.319109,1041.469778,832.9868201,949.2549187,923.1484308,1231.969752,722.8012609
162,29.7423,191.727399,801.2191061,1173.670764,1194.031586,1157.790849,952.4700887,1163.719451,1194.001867,1152.152707,1063.617624,1147.811322,661.2590044,1077.312805,800.8575628,689.483654,578.9428457,855.4160339,810.0936587,1033.831696,1049.126033,839.6034176,958.2776467,933.161518,1245.50201,729.6653091
163,30.53675192,194.5985786,807.9618553,1184.716897,1203.040366,1167.497953,961.4637751,1172.189979,1202.587312,1160.277106,1069.121533,1157.276148,667.6542564,1087.328451,807.461663,695.2662783,584.0014378,864.120902,817.1859741,1043.003489,1056.183016,845.2304937,967.1457965,942.2173879,1258.267756,735.8332549
164,31.04918714,197.7370311,815.0669431,1195.4525,1212.878371,1173.56013,970.5055198,1180.119406,1210.786464,1168.126197,1073.016191,1166.448778,673.7888643,1096.82591,813.7081436,700.6580587,589.6103267,872.2813996,824.2584168,1048.997829,1063.0142,850.6400595,975.8011105,950.1516633,1270.016376,741.4936966
165,31.57838033,200.9438823,822.150702,1205.646081,1223.451938,1176.80226,979.5720808,1187.122773,1218.580461,1176.034988,1077.422249,1175.408033,679.5960504,1105.85067,819.4134245,705.8912084,595.6121229,879.8184696,831.1295305,1052.349532,1069.812674,856.4028618,984.1804666,957.2926624,1280.810277,746.7757081
166,32.46902629,204.0260421,828.6516935,1215.100083,1234.056927,1180.90439,988.578579,1193.189648,1226.196506,1184.179789,1081.506877,1184.300754,685.1820723,1114.422149,824.917505,711.1190871,601.5535862,886.7322218,837.5836758,1056.507918,1076.534668,862.5799627,992.3555045,964.1557553,1291.00256,751.8180046
167,33.36628231,206.7302449,834.3705437,1224.062431,1243.999802,1187.920408,997.4529367,1198.951633,1233.73584,1192.648756,1085.751126,1193.298319,690.4488087,1122.312499,830.8152943,716.3306521,606.9839926,893.0464028,843.4969387,1064.472696,1082.960281,868.7051415,1000.610167,971.0589963,1301.166644,756.8587486
168,34.09666691,211.2993194,839.4555651,1232.902148,1253.106912,1195.924914,1005.919825,1204.988888,1240.988256,1201.333902,1089.901901,1202.343533,695.0281656,1129.288654,836.9817563,721.4298199,611.6292403,898.999904,848.871784,1074.185396,1088.866535,874.4151178,1008.923297,978.0073976,1311.595673,761.9784125
169,34.71,216.99,844.14,1241.75,1261.52,1203.37,1013.71,1211.51,1247.72,1209.94,1093.56,1211.21,698.84,1135.44,842.94,726.36,615.52,905.06,853.75,1083.49,1094.19,879.7,1016.97,984.95,1322.2,767.12
170,35.33683302,219.6120894,848.5841723,1250.357045,1269.453943,1210.978824,1020.735808,1218.257652,1253.889179,1218.033416,1096.717434,1219.629509,702.3839992,1141.286581,848.0246607,731.1925989,619.0394905,911.7303809,858.1889697,1092.591496,1098.88619,884.8704622,1024.338784,991.9299405,1332.621709,772.2060298
171,35.87598476,221.4684837,852.881262,1258.31951,1276.944765,1218.496052,1027.152975,1224.710654,1259.684528,1225.179109,1099.698789,1227.518059,706.4555156,1147.471426,851.2481052,736.1667745,622.8069261,918.9476219,862.3661039,1100.840095,1102.335024,890.0883844,1031.096114,999.0179769,1342.686922,777.3923948
172,36.00229109,223.6102778,857.0642236,1265.514391,1283.93818,1225.572415,1033.053786,1230.430523,1265.111226,1231.113251,1102.778957,1234.846774,711.2517689,1154.205724,855.8896181,741.4904075,627.2041478,926.1622868,866.5914014,1107.897426,1105.49964,895.2837585,1037.604945,1006.193797,1352.170043,782.7571031
173,35.412735,225.1894644,861.0494195,1272.226811,1290.364753,1232.039613,1038.406275,1234.951714,1269.915862,1235.852609,1105.898364,1241.569711,716.2631227,1161.192867,864.1952889,747.1447861,632.1197324,932.7574791,871.1730495,1113.9341,1109.378312,900.2609437,1044.080342,1013.356197,1360.669092,788.126407
174,34.20519669,226.408952,864.5722318,1279.094769,1296.198126,1237.808964,1043.13698,1237.81347,1273.731877,1239.77222,1108.454483,1247.59989,720.6206703,1167.822116,868.9713688,752.6896367,636.8386117,938.6356103,876.1772757,1119.248609,1112.15559,904.8684497,1050.059198,1020.397093,1367.652732,793.0319474
175,32.85888976,227.5203675,867.4385795,1286.613712,1301.393296,1242.898786,1047.347665,1241.18393,1276.577123,1243.392285,1109.844787,1252.95651,723.9400473,1173.6859,871.0031557,757.4686067,640.6957239,944.0688751,881.2739046,1124.070616,1114.42344,908.8548995,1054.976277,1027.232783,1373.337681,797.3113711
176,31.93678069,228.759468,869.6793572,1294.802285,1305.912024,1247.442992,1051.195203,1245.524926,1278.796059,1247.03737,1109.976263,1257.832386,726.3632023,1178.626775,873.1700873,761.0433096,643.5630649,949.2319241,886.0094491,1128.544,1117.123078,911.9702236,1058.741557,1033.799659,1378.69396,801.2410148
177,31.78664532,230.3873159,871.570297,1303.064776,1309.758922,1251.661881,1054.747047,1247.858937,1280.864203,1250.659749,1109.524568,1262.521482,728.3853032,1182.688009,874.8742153,763.4804802,645.9681104,953.9127859,890.0656939,1132.68537,1119.800474,914.1550571,1061.949154,1039.999296,1384.973866,805.3660064
178,32.25071732,232.5067032,873.333476,1310.511002,1313.016118,1255.715853,1057.894349,1249.159694,1282.995097,1254.109683,1109.563747,1266.98432,730.3880786,1185.993829,876.1685498,765.2217644,648.3273595,957.7423279,893.387261,1136.2229,1122.448684,915.8763931,1065.173833,1045.518854,1392.206059,809.6870969
179,32.84801371,234.9472688,874.9905732,1316.482794,1315.890297,1259.611628,1060.688826,1250.148054,1285.13083,1257.492302,1110.629985,1270.800674,732.6095977,1188.725885,877.2251757,766.6502994,650.5291195,960.7320247,896.0057841,1139.032788,1124.961044,917.7555888,1068.609117,1049.961883,1399.382219,813.7597063
180,33.05317087,237.3189223,876.3958803,1320.690914,1318.61254,1263.134408,1063.403531,1250.535256,1286.989984,1261.051302,1112.44245,1273.383964,735.093117,1191.037875,878.1903844,767.9853433,652.1662058,963.243106,897.9086079,1141.433017,1127.054807,920.195213,1072.130813,1053.023703,1405.176284,817.0153519
181,32.67710128,239.2284089,877.4214893,1323.179298,1321.234294,1265.831199,1066.376364,1250.813312,1288.210328,1264.716574,1114.11176,1274.445642,737.6129985,1192.951423,879.4668488,769.3997832,653.229857,965.5572554,898.9652955,1144.330226,1128.601589,923.0080865,1075.614672,1054.743586,1409.082283,819.255379
182,31.91830117,240.7600841,878.3411357,1324.654481,1323.734255,1267.543723,1069.673727,1251.230974,1289.013332,1268.038661,1115.274037,1274.530201,739.9852988,1194.749294,881.1832079,771.2412774,654.3278892,967.6608079,899.2923759,1148.307656,1129.543568,925.8922764,1078.959882,1055.686765,1411.647819,820.7854512
183,31.09885001,242.2557402,879.4266225,1326.051769,1326.101928,1268.477524,1073.016593,1251.777575,1289.72187,1270.559078,1115.721726,1274.626285,742.1527,1196.852314,883.1376314,773.7208954,656.0102658,969.4944649,899.3025624,1153.141312,1129.84551,928.6163181,1082.066182,1056.581933,1413.744156,822.1067434
184,30.39458784,243.9546256,880.6840708,1327.973846,1328.389014,1269.091478,1075.867655,1252.369624,1290.307854,1272.161336,1115.149967,1275.601063,744.1116918,1199.530128,884.9092448,776.5914508,658.1416165,971.2315366,899.5855266,1157.69236,1129.543348,931.0698449,1084.842436,1057.926634,1415.835518,823.5644505
185,29.71199993,245.600993,882.5082125,1330.172591,1330.682624,1269.660431,1077.939515,1252.965684,1290.790032,1273.095171,1114.267827,1277.558455,745.4768825,1202.403332,886.2474565,779.1920339,660.0134548,973.3418754,900.4028462,1160.87207,1129.058889,933.1115538,1087.341902,1059.794922,1417.763285,825.0801104
186,29.00818722,246.8121592,884.0375406,1332.21924,1332.997432,1270.289153,1079.290065,1253.44226,1291.14426,1273.662348,1113.512886,1280.045916,745.7835451,1204.820412,887.2945193,781.0898337,661.1257962,975.9953091,901.7609049,1162.329443,1128.91365,934.7321134,1089.701024,1062.053972,1419.324058,826.3182503
187,28.41566697,247.3809167,883.8232635,1333.939827,1335.205426,1270.987361,1080.186587,1253.604119,1291.342883,1274.063574,1112.676035,1282.399143,744.9191953,1206.311104,888.5082393,782.2492368,661.4977095,978.8207558,903.5327863,1162.556335,1129.417974,936.0460051,1092.044872,1064.509255,1420.583537,826.9266624
188,28.16917852,247.5504399,882.8085208,1335.635875,1336.997803,1271.782213,1080.736944,1253.357749,1291.53777,1274.371206,1111.459149,1284.271367,743.6964661,1207.1523,890.2476735,782.7903978,661.5745323,981.037785,905.5998237,1162.475655,1130.317355,937.0782422,1094.349036,1066.978188,1421.944917,826.901401
189,28.31132746,247.8481337,881.5650589,1337.449823,1338.075869,1272.683543,1080.790162,1252.855116,1291.683476,1274.625146,1109.7527,1285.672605,743.0705744,1207.821576,892.250256,783.0461078,661.8315967,982.3137563,907.6819777,1162.811976,1131.259626,937.6005722,1096.495031,1069.029974,1423.574476,826.6219438
190,28.69948982,248.5730029,880.2641982,1339.219828,1338.279281,1273.668621,1080.314328,1252.285002,1291.555783,1274.843063,1107.717462,1286.736498,743.5417565,1208.578055,893.8563678,783.4053903,662.5522796,983.0690583,909.4070655,1163.871358,1132.019013,937.4446322,1098.370622,1070.171341,1425.318655,826.6000511
191,29.10870065,249.607346,879.2452798,1340.526856,1337.66893,1274.653584,1079.786799,1251.617772,1290.903919,1274.998518,1105.707822,1287.449205,744.6958059,1209.228059,894.4936651,784.0543918,663.6669522,984.2871306,910.4701192,1165.485209,1132.570543,936.9095992,1099.967169,1070.204015,1426.832618,827.0863927
192,29.40101868,252.1227066,878.4708141,1341.032172,1336.427635,1275.392285,1079.87748,1250.658409,1289.684556,1274.984252,1103.656289,1287.581234,745.3931119,1209.643559,894.3496575,784.6239581,664.7496366,985.6832335,910.8611524,1167.318639,1132.785844,936.8310021,1101.378248,1069.6738,1428.063545,827.4948653
193,29.51075553,255.209083,877.8532596,1340.697187,1334.792876,1275.570632,1080.789217,1249.348591,1288.030696,1274.698279,1101.311707,1287.106279,745.4673043,1209.824993,893.9644526,784.8997297,665.3760946,986.7865836,910.8466227,1169.050196,1132.647129,937.7608084,1102.559978,1069.372053,1429.110006,827.6180866
194,29.46150996,256.2857198,877.405998,1339.904347,1333.017408,1274.99214,1082.055974,1247.846967,1286.184588,1274.160187,1098.51743,1286.398291,745.7064609,1209.984624,893.8085925,785.1450434,665.367569,987.8112134,910.8468874,1170.419184,1132.357116,939.5205578,1103.256895,1069.866959,1430.090379,827.8157817
