bp,A1: VK_1,A2: VK_2,A3: VK_3,A4: VK_4,A5: VK_5,A6: VK_6,A7: VK_7,A8: VK_8,B1: VK_9,B2: VK_10,B3: VK_11,B4: VK_12,B5: VK_13,B6: VK_14,B7: VK_15,B8: VK_16,C1: YG_1,C2: YG_2,C3: YG_3,C4: YG_4,C5: YG_5,C6: YG_6,C7: YG_7,C8: YG_8,D1: YG_9,D2: YG_10,D3: YG_11,D4: YG_12,D5: YG_13,D6: YG_14,D7: YG_15,D8: YG_16
124,229.1628169,200.8268499,268.1831916,217.1909205,280.1640313,271.8409019,225.1651859,203.5982384,237.2340835,256.3097987,316.4844012,220.8938443,229.6287432,675.5918732,297.0988452,277.8425609,322.5328901,263.2776085,241.8445152,281.9936755,298.2677836,743.9468345,308.5481574,263.2274256,263.9416891,219.0731929,228.3856878,72.84734159,22.05227965,219.455058,2.47246794,29.25513387
125,238.8835449,208.6433412,278.2779848,225.2165859,290.4697196,282.9442047,234.7882917,211.6189629,246.8690599,267.162349,329.4452741,230.3718504,239.1517058,690.9457872,308.1384756,289.4668384,335.7184957,274.5083571,249.8397774,294.0914906,310.833699,757.4227479,319.0808422,272.8762986,273.3401631,226.6289596,238.8773161,73.80460564,22.74831687,227.4484748,2.715241034,30.06813336
126,248.7964786,217.0739559,289.1942392,234.2506671,301.7510519,294.3215706,245.4830116,219.4305094,257.1595994,279.3014311,342.7118967,240.2660541,248.6462239,705.8495333,320.1167084,302.0311864,350.076099,286.0554362,254.7325301,306.1779949,323.6876603,770.4572322,330.3074127,283.2661317,279.1075088,234.5596679,249.7245569,74.99995992,23.49354849,235.8171969,3.394026161,31.10939252
127,259.1437301,226.0954995,301.4862626,244.3958042,314.3899178,306.4187341,257.2675244,228.1995784,268.4939654,292.4985791,356.8468722,250.6818908,258.6575314,718.0588628,333.5156051,315.6058822,365.7714818,297.8108662,258.6511792,318.853706,336.9993415,784.1058952,342.8162636,294.5885374,283.7755009,243.3337699,261.1429881,77.41212046,24.50128718,245.0363046,4.459531578,32.33339076
128,270.2483917,235.9620364,315.4128884,256.611211,328.4541393,319.6994677,269.9646903,238.3721541,281.28381,307.789757,372.6073562,261.8179852,269.8188362,739.0633646,348.6475653,330.2770802,382.9700542,310.1930413,266.2848706,332.8253247,351.4461815,795.9364217,356.9421243,307.0082287,292.661034,253.1892779,273.5745141,80.65444898,25.81388236,255.4366952,5.723696427,33.66794497
129,282.3290898,247.0121952,330.9429612,269.4258953,343.810361,334.3662529,283.277288,249.9258084,295.5699543,323.3504352,390.3698754,273.8487421,282.5781873,769.1685117,365.5183908,346.0064425,401.6306735,323.5852703,279.0784998,348.4366017,367.7589955,809.7101727,372.7075097,320.5603874,307.3282817,264.1539954,287.292597,84.22863468,27.31001269,267.0390066,6.887030458,35.02457618
130,295.4517106,259.4754175,347.8232501,277.9711938,360.2724664,350.2556983,296.9029687,262.8050366,310.846431,333.3056833,409.8148364,286.9009792,297.0179199,786.5622187,383.8148137,362.5796148,421.4230864,338.2504634,292.5970001,365.4429069,386.2993896,836.6326759,389.8450593,335.1063845,322.7109467,276.144246,302.1296584,88.36076936,28.76232296,279.5133155,7.601172127,36.30528775
131,309.9220768,273.2324816,365.905651,283.4177077,377.9587356,367.354056,310.8621358,276.9969085,326.751279,339.581524,430.5206753,301.2884775,312.9049637,798.2306915,403.3991057,379.8923634,442.1672588,356.0808519,306.3400355,383.5789457,406.6244971,860.0692609,408.1564053,350.5513652,338.4045592,289.3959651,317.5657858,93.00244485,30.08696819,292.625761,7.750533783,37.49022246
132,326.0330576,287.8476771,384.9974716,290.8701597,396.9692873,385.7933139,325.2150545,292.4099861,343.1822894,348.18174,452.2336213,317.3268826,329.8056259,813.3246789,424.1247634,397.8856589,463.7017915,374.570327,320.9624118,402.6226364,427.7532045,870.9416749,427.4945759,366.9251308,355.2250559,304.1330859,332.9821732,97.96413413,31.28560907,306.1546197,7.508772309,38.6496646
133,343.7830409,302.6544085,404.7152568,305.7009582,417.1124362,405.6981456,339.8494761,308.7467157,360.2189069,364.5086513,474.8866659,335.1102343,347.1511177,828.4382126,445.6328217,416.4536706,485.7236091,386.2568228,336.3719414,422.309383,448.4341989,882.832862,447.7141194,384.3343172,372.8754293,320.2461643,347.853258,103.0434665,32.38854067,319.788779,7.311596677,39.92557621
134,362.3984799,317.1265573,424.3321373,323.7299799,437.63332,426.5965942,354.3478708,325.3131075,377.5523138,383.8045759,498.0717902,354.0524971,364.3297362,843.0119688,467.0668016,435.2619206,507.5316126,393.9420063,352.4734966,441.9207356,467.764143,895.8581277,468.5735152,402.5516518,390.8354045,336.8516028,362.0088834,108.0600736,33.38231945,333.0095919,7.542265336,41.40318341
135,381.1908695,331.226269,443.2841427,341.3618822,457.8893856,447.9743512,368.4988828,341.667656,394.8406964,402.326854,521.340692,373.107952,381.0179294,857.3344492,487.8310527,454.0164712,528.6348937,404.5751564,369.1894646,460.8560127,485.6596683,907.7744472,490.0814352,421.3378541,408.6399915,353.1681874,375.6612127,112.9927466,34.25894216,345.4951785,8.346617486,43.05524046
136,399.881388,345.3094878,461.3068498,359.258065,477.5460159,469.4655261,382.3761096,357.8030784,411.8141644,421.2882128,544.2310632,391.3182712,397.2038529,871.2282441,507.7942671,472.446247,548.9064779,423.1863176,386.2910873,478.8143015,502.7731334,919.5473448,512.4027572,440.4742328,425.924286,368.8665606,389.19356,117.961191,35.04486956,357.2154516,9.563474835,44.72800336
137,418.2030908,359.1457153,478.0157457,376.4757526,496.0604381,490.5122237,395.6794459,373.60494,427.9693158,440.1064433,565.7883587,409.2881258,412.6736796,884.7603392,526.6258122,489.7516641,568.0177565,443.1861205,402.8645233,495.3916487,519.3058143,931.5147256,534.8551025,459.2701247,442.2209472,383.7298227,402.3254955,122.8955316,35.8083677,368.0254107,10.79331562,46.19518396
138,436.03,372.41,493.49,392.33,513.19,510.84,408.13,389.03,442.99,458.16,585.45,424.52,427.56,898.14,544.17,505.44,585.9,460.47,418.24,510.52,535.24,943.77,556.56,477.14,457.3,397.71,414.77,127.62,36.6,377.89,11.63,47.38
139,453.3446589,384.9284326,508.3288741,407.0389076,529.1349731,530.5136414,419.6590446,404.153358,456.8795355,475.416681,603.2998878,432.8715243,442.389807,911.8372507,560.5801261,519.6045799,602.8661898,476.6913743,432.3392207,524.5536619,550.4646112,956.459103,576.7666592,493.7989846,471.2376338,410.9073291,426.4958172,131.9314526,37.42858632,386.9389817,11.80185752,48.41717922
140,469.9560659,396.7718235,523.0623318,421.0414842,544.3107115,549.5056435,430.4612054,419.0507671,469.8378398,491.7780148,619.7408173,438.5793048,457.5084207,926.9472,576.2171854,532.7263197,619.3555337,491.8370338,445.5689546,537.9614861,564.8126064,969.8410686,595.0118564,509.1287766,484.1994888,423.4094885,437.6752578,135.7292815,38.26153346,395.3309812,11.34165231,49.56739386
141,485.6610831,408.02977,537.6693839,434.7095691,558.9382383,567.6309501,440.7108307,433.6272808,482.1558422,507.0764475,635.1057703,447.1708657,472.6560264,941.4973689,591.2794514,545.2243429,635.2280641,505.8939163,458.1418297,551.0264255,578.2632213,981.8412456,611.1480046,522.9065625,496.3505662,435.301452,448.2716817,139.1692403,39.09186672,403.1583526,10.59459756,50.92100622
142,500.4403118,418.6842753,551.7207288,448.2760734,573.0385241,584.7268991,450.5575053,447.6428127,494.1990396,521.2306175,649.6741825,461.1877105,487.2086649,954.3918848,605.7555481,557.3986929,650.2956347,519.3281442,469.9735739,563.8215762,591.0655814,991.8718548,625.4430134,535.2807432,507.8912723,446.684678,458.0921504,142.6005412,39.97925535,410.5208461,10.05927115,52.35277837
143,514.7743666,428.5404012,565.1191635,461.8414422,586.7382003,601.1148454,460.3316653,460.9126554,506.4174827,534.6014916,663.9913763,475.919635,501.1109997,976.855543,619.6009221,569.6244433,665.9234911,532.6214142,480.9765,576.3726881,603.8428447,1011.018354,638.7746305,547.912329,519.1891181,457.692507,467.2557432,146.259203,41.08767353,417.7718836,9.970137449,53.6540282
144,528.8398196,438.3410481,578.077696,475.1305255,600.1631936,616.9085613,470.2386473,473.282687,518.8673018,547.6046486,678.3857836,489.3836637,514.5887206,1002.091255,632.7144414,582.0500314,679.4010593,545.7909684,491.1650791,588.5174037,616.7226922,1033.313633,651.7865611,558.8875772,530.3325118,468.1732156,476.0915011,149.9069866,42.4561535,425.2200953,10.22064806,54.70240965
145,542.5394213,448.4395584,591.0565819,487.7584404,613.5279624,632.0815088,480.3610976,484.8767768,531.3118109,560.6252644,692.9686232,502.7703312,527.9689942,1014.977903,645.139602,594.6393687,686.9219008,558.5336016,500.7770528,600.0902573,629.3883874,1044.523627,664.7955271,565.1040268,541.223227,477.8669822,485.0079548,153.0422656,43.94077223,433.033654,10.49282899,55.48336451
146,555.9973672,455.8639629,604.6322994,499.892129,627.3502857,646.9412527,490.8204116,496.5800586,543.6749984,574.0333589,707.8739817,516.0935315,541.4760932,1026.185256,657.4641903,607.4030797,692.3867337,570.7667035,510.4462781,611.3657859,641.6541408,1053.737872,678.0391004,569.6275266,551.9984542,486.9324623,494.2813335,155.5257477,45.22306668,441.1979716,10.558711,56.04808729
147,569.5772376,460.5035576,618.8985448,511.9947674,641.8895067,661.5155664,501.6731074,509.1125144,556.0369155,587.8366255,723.0414672,529.3196088,555.0158824,1039.709656,670.2024474,620.2188829,701.2060751,582.7505342,520.6255196,622.7455047,653.7122872,1064.721167,691.622791,576.9160309,562.9466754,495.8146238,503.8997473,157.7403121,46.0114969,449.4839275,10.45273872,56.4612535
148,583.6376444,465.5355619,633.5106628,524.4788379,656.9897444,676.0539753,512.8655237,522.6126665,568.5312301,601.6967264,738.2201764,542.4652111,568.2678232,1052.425821,683.5547941,632.8485329,715.7401386,594.9100989,531.3894466,634.5665637,665.9421678,1075.156969,705.4962314,589.0148925,574.3245284,505.035803,513.6609016,160.2806676,46.15636394,457.5713138,10.37324435,56.8402788
149,598.1294168,475.4742096,647.9887106,537.2410451,672.0278037,691.6312264,524.2027497,536.2994891,581.1945507,615.1015544,753.0799739,555.3402327,580.9429102,1064.727915,697.2472787,645.0540413,730.6095309,607.5027122,542.3275141,646.8934211,678.5169626,1085.471684,719.4402013,601.5052505,586.0821755,514.8946373,523.3933012,163.3840156,45.78170842,465.2748754,10.46181471,57.42914182
150,612.7931866,488.1789624,662.3738794,550.0131081,686.5442143,704.6132033,535.5698252,549.5422447,594.078235,628.0064493,767.6931951,568.0602948,593.3319647,1077.073812,711.1323846,656.9381011,744.4392697,620.5177348,553.2113314,659.5745511,691.3615629,1095.871181,733.3486892,613.2181543,597.9438905,525.3671723,533.2025498,166.7984587,45.188275,472.7032821,10.67183081,58.38288577
151,627.3270333,499.2884121,676.9810614,562.6584479,700.3963419,711.6706644,546.9394712,562.1408118,607.2798625,640.8047523,782.3786642,580.9277887,605.8983327,1089.442419,725.2598179,668.8095794,758.7030393,633.7933947,564.1337918,672.3520738,704.3278665,1106.082539,747.0391216,625.2160007,609.5883972,536.1646452,543.3306739,170.0903852,44.74918189,480.114821,10.86221708,59.66241365
152,641.5487871,509.4319893,691.9017794,575.4508865,713.8170764,717.301281,558.3328893,574.4212122,620.930075,654.1319104,797.3442587,594.1325203,618.7120265,1101.55725,739.7785006,680.9194033,773.5883705,647.1987664,575.5047329,684.9864334,717.4086505,1115.803279,760.0780121,637.3137048,620.8673361,546.8328021,553.8840428,173.0680765,44.78852883,487.7050436,10.95935899,60.94923393
153,655.3514093,519.2499982,706.7052697,588.6093705,727.1025307,726.5467483,569.7705207,586.5826584,634.8945816,668.3380373,812.1616376,607.4722676,632.362605,1113.504661,754.3308307,693.2340736,788.7922619,660.837473,587.4252388,697.332091,730.540278,1125.124987,773.2924382,649.164782,631.8309489,557.1005844,564.4846068,175.806581,45.42859329,495.6129552,11.10131585,61.93493978
154,668.8748003,529.1208769,720.9763185,602.2206449,740.5946936,740.8411305,581.403425,598.7711567,648.8704582,683.4762947,826.2836498,620.7189873,645.6804533,1124.60818,768.3488805,705.6018436,803.8013291,675.00541,599.7191247,709.3951234,743.5726829,1133.685283,786.1368205,660.652936,642.7152116,567.0385611,574.6578245,178.5070135,46.60255497,503.9750347,11.43684643,62.52680566
155,682.63714,539.608666,734.8908999,616.2009856,754.648727,755.5884126,593.601493,611.2453367,662.5317667,699.3045087,839.6896501,634.0237259,654.0807094,1133.328396,781.4967303,717.9302024,818.0612805,690.0059846,612.0591189,721.3402041,756.258721,1140.52831,794.5021742,672.1065124,653.878174,577.0903927,584.3087701,181.3337897,48.08125525,512.9163435,11.87668494,63.01167507
156,696.7922612,550.4896085,748.6200281,630.1527244,769.075947,770.0918085,606.3292953,624.1712762,675.5727822,714.972896,852.7951562,647.5384925,659.0447146,1147.255951,793.8846034,729.9392865,831.2600063,705.2214013,624.0655067,733.0233253,768.2413021,1150.990148,799.6111972,683.9502414,665.2941946,587.1397969,593.6636437,184.2830548,49.54023298,522.0530321,12.09781863,63.75182938
157,711.2771576,561.2597338,762.2768002,643.8042983,783.5515249,785.1940183,619.1008944,637.6039602,688.0234872,729.7215771,866.213348,661.3900555,665.3585218,1167.677496,806.0757925,741.5263048,843.6337773,719.6294712,635.552219,744.1900256,779.5397166,1165.89438,806.000758,696.4986136,676.8645003,596.836461,603.0508546,187.3060443,50.69010276,530.8804642,11.8737163,64.92258156
158,726.0177664,571.6972302,775.9422935,657.3688603,798.0204735,800.4267065,631.2083559,651.4474642,700.4573953,743.5253129,880.4607904,675.6584564,676.9150705,1179.542175,818.9357515,753.0636604,856.1258208,732.4289448,646.6841384,754.8757216,790.8938734,1174.621466,817.8867401,709.7672305,688.6927834,606.0150893,612.6820786,190.4203733,51.39501436,539.1735514,11.37576685,66.32156739
159,740.9800971,581.9945392,789.7125649,671.1289337,812.6299189,815.7665112,643.1935258,665.2379453,713.3256169,756.9188046,895.2510262,690.1239428,690.8797396,1186.467611,832.5013075,764.9119924,869.4941146,743.6385418,657.5254673,766.461414,802.923612,1180.16738,832.258848,723.2690799,700.7432096,614.9483066,622.3949305,193.6488115,51.70793418,547.0254154,11.1419919,67.54895842
160,756.0181848,592.4662681,803.7420405,685.1881905,827.5363502,831.2247893,654.1012941,678.4927281,726.7580775,770.4212771,909.8658955,704.4452184,704.0137766,1195.217,846.1296627,777.0276668,883.8655613,753.935968,668.0397139,778.0542237,815.6690622,1187.419744,845.7058327,736.3690255,712.7217261,624.0078367,631.9289902,196.9425704,51.76433595,554.5906725,11.59145066,68.3703482
161,770.813685,603.328052,818.2661437,699.3728583,842.7977325,846.4903554,660.6270146,691.0421249,740.5323874,784.1693563,923.6041839,718.3728062,716.9148965,1203.844167,858.8740312,788.7886302,898.5547835,764.4270927,678.1676846,785.3134802,828.4393975,1194.363425,858.9865504,748.6468359,724.1145743,633.3983856,641.1797575,200.1486832,51.70080536,561.946428,12.66305327,68.95913234
162,785.232118,614.6416932,833.5310582,713.5987471,858.5073318,861.37493,664.6402061,703.329336,754.5804112,798.1415024,936.6475199,732.134755,729.7106159,1212.27307,870.7922083,799.6350811,912.8358999,775.9078389,688.0959515,789.9216592,840.7815128,1200.609847,872.070871,760.424294,734.8493668,643.1172254,650.4092801,203.151295,51.60478942,569.3257774,13.8600685,69.73672174
163,799.345861,626.2961324,849.5083991,727.8924188,874.5527751,875.9551061,670.2048032,715.8780029,768.8786639,812.2788956,949.5053109,746.0117246,742.4463237,1220.826707,882.5310583,809.4734129,926.2666907,788.6629351,697.9836396,796.1780979,852.718981,1206.495065,884.6928628,772.2710733,745.141175,653.1153046,659.9414456,205.906886,51.62237566,577.0298464,14.70459277,70.89248524
164,813.3844438,637.9790365,865.7228673,742.3320854,890.4832664,890.5291419,680.4234855,728.9186662,783.3290645,826.4977484,962.5569747,760.0220054,755.3908278,1229.074226,894.8465842,818.8356946,938.8247259,802.3962717,707.8261627,807.3708103,864.7049149,1212.142333,896.8643039,784.6087303,755.2909458,663.3562923,669.9302247,208.4511797,51.99066215,585.2821707,15.03081869,72.16145559
165,827.4677527,649.1651451,881.3326209,756.782483,905.6767593,905.067191,692.2931523,742.1555803,797.6317073,840.5101176,975.5578535,773.7154007,768.3598138,1236.99995,907.6467965,828.5109712,950.7575833,816.466353,717.6423779,819.978891,876.8511586,1217.481659,908.5913792,797.2746641,765.2469633,673.6715529,680.1543132,210.8477553,52.86295992,593.8478446,15.10863462,73.14010232
166,841.8004771,659.622754,895.9052694,771.1168537,920.0875662,919.3930523,703.572102,755.0907336,811.7074936,854.2277514,988.3073543,786.9169078,781.2090358,1244.933308,920.3607685,839.0921996,962.5697967,830.3727752,727.7008671,831.5064606,889.1060991,1222.54954,920.1729946,810.0045805,774.9052798,683.9023534,690.3804568,213.2367722,54.20455198,602.4423987,15.28385301,73.662985
167,856.6213316,669.5892058,909.6711748,785.2532432,934.307699,933.3125187,715.1499753,767.4372855,825.744978,867.8520189,1000.863479,799.9885519,794.0163078,1253.39963,932.4811379,850.651054,974.8546232,843.8834404,738.3990718,843.1458062,901.32647,1227.34379,932.1417687,822.5965205,784.2591494,693.9687243,700.4917532,215.8236794,55.7785916,610.9165008,15.73843026,73.92504579
168,871.6234231,679.4701839,923.0259159,798.8725329,948.3986972,946.7237234,726.7920297,779.9494626,839.5753973,881.4336471,1013.076647,813.3978675,806.7835331,1262.748515,944.7354488,862.3419068,987.6400819,856.6678316,749.411619,854.7560143,913.1540864,1230.880812,944.4338119,834.6291086,793.369204,703.8499391,710.2986085,218.7301463,57.28868599,619.1673347,16.2558367,74.26498785
169,886.29,689.69,936.37,811.94,962.08,959.91,738.28,790.98,852.94,894.95,1024.79,827.5,819.63,1271.86,955.64,873.36,1000.74,868.76,760.24,866.1,924.36,1235.11,956.7,845.94,802.46,713.57,719.81,221.98,58.54,627.15,16.55,74.93
170,900.1512239,700.5073,950.0021622,824.8319703,975.023479,973.4455681,749.8107363,797.4327916,865.6137259,908.3493329,1036.005136,842.3737944,832.7909964,1279.622734,962.2651231,883.3831157,1013.927165,880.5141628,770.602258,877.3034405,934.9827527,1243.215772,968.5458101,856.7864441,811.8436145,723.3788824,729.2466061,225.4967782,59.47746686,634.8683233,16.47853156,76.00489582
