bp,E1: JW_1,E2: JW_2,E3: JW_3,E4: JW_4,E5: JW_5,E6: JW_6,E7: JW_7,E8: JW_8,F1: JW_9,F2: JW_10,F3: JW_11,F4: JW_12,F5: JW_13,F6: JW_14,F7: JW_15,F8: JW_16
633,0,2.984602686,1.703919991,3.949405415,1.975814482,3.343889947,1.515716895,0,1.151109567,0,0,1.20395478,2.321519705,0,0.127629219,2.684702656
634,0,2.956680789,1.749345389,3.296704606,2.516921402,2.762697881,1.393911294,0,0.527427709,0,0.030777963,0.467165126,3.056411104,0,0.286850123,2.367906542
635,0.129249821,2.984020474,1.924220467,2.723952981,3.198082929,1.97613869,1.226152049,0.786343076,0,0.07792729,0.114176801,0,3.677276797,0,0.723642834,1.993144863
636,0.856800019,2.989740017,2.043287364,2.337556903,3.78119138,1.230594961,1.019991587,1.36715397,0,0.410265933,0.09295077,0,3.790230792,0,1.410235182,1.683301362
637,1.7080245,2.893401165,1.867921833,2.231546565,4.029203404,0.666125191,0.760379646,1.603484488,0,0.73826519,0.028914264,0,3.252746888,0,2.147984904,1.495986269
638,2.492164071,2.649746139,1.303685306,2.413624917,3.801594104,0.353842704,0.483935738,1.48482284,0,0.99730703,0,0,2.177356398,0,2.735499749,1.445661659
639,2.91356361,2.272566315,0.506293844,2.755173946,3.117552381,0.281131587,0.313881474,1.122352137,0,1.191857148,0,0,1.014634921,0,3.018598628,1.495047055
640,2.881023172,1.812254604,0,3.100821466,2.11063522,0.393388973,0.321243042,0.645199275,0,1.334877694,0,0,0.148579369,0,2.961966852,1.602568211
641,2.514685067,1.348997746,0,3.292573818,1.008625672,0.600096983,0.505538006,0.185048285,0,1.43946647,0,0,0,0,2.647109664,1.731936816
642,1.964720465,0.956004053,0,3.290731304,0.006655411,0.786288704,0.731695992,0,0,1.497374324,0,0,0.128060752,0,2.208750788,1.897650935
643,1.37601867,0.688694276,0,3.136812151,0,0.844179624,0.806645063,0,0.110044506,1.482827802,0,0,0.865644237,0,1.798420831,2.138115078
644,0.793932672,0.53036593,0,2.935045654,0,0.78170903,0.647649967,0,0.161729692,1.342704044,0,0.137594353,1.840987475,0,1.501943428,2.458395733
645,0.232609846,0.447528972,0,2.778836199,0,0.657449794,0.265626116,0.071590044,0,1.037781952,0,0.544592588,2.80445988,0,1.351972933,2.828204884
646,0,0.432671778,0,2.659978974,0,0.562512405,0,0.72082475,0,0.602703169,0,0.985896964,3.494689207,0,1.285836329,3.142807024
647,0,0.504724067,0,2.548611437,0,0.543893005,0,1.552349374,0,0.123458358,0,1.340386123,3.690560228,0,1.23229424,3.298516799
648,0,0.720997967,0,2.414260954,0,0.555548976,0,2.345170019,0,0,0,1.480698825,3.256499942,0,1.141125278,3.222046483
649,0,1.11732284,0,2.296106951,0.112451595,0.541418165,0,2.880699349,0,0,0,1.352946807,2.264941066,0,1.028479861,2.885669503
650,0,1.692454721,0.326611944,2.307738277,0.305915251,0.451014813,0.325908618,2.982425056,0,0,0,0.987710777,1.013284129,0,0.978245308,2.310841987
651,0,2.33812515,0.680966132,2.526281375,0.448713214,0.30311666,0.756425325,2.784441912,0,0.04949179,0,0.442733995,0,0,1.032225837,1.54682589
652,0,2.882144666,0.59186252,2.97719555,0.599715051,0.167562817,1.031357645,2.586867414,0,0.463944282,0,0,0,0,1.188740713,0.666718181
653,0,3.196806075,0.061756426,3.531813164,0.75601342,0.14248097,1.120151126,2.423207779,0,0.788925376,0,0,0,0,1.366082244,0
654,0,3.209588533,0,4.002250374,0.884404797,0.311233931,1.051101676,2.243443719,0,0.867625531,0,0,0,0,1.46793682,0
655,0,2.980592199,0,4.202981713,0.930247639,0.666801491,0.903857392,2.074329545,0,0.654064963,0,0,0,0,1.455958919,0
656,0,2.59817767,0,4.03566806,0.862059379,1.156224424,0.743639729,1.95800795,0,0.170581325,0,0,0.323305373,0,1.334722951,0
657,0,2.147099386,0,3.581299329,0.705779811,1.673989047,0.582559641,1.929755507,0,0,0,0,0.825901987,0,1.171072668,0
658,0,1.66760184,0,2.986689783,0.49713306,2.131214817,0.422600496,1.906521088,0,0,0,0,1.072681277,0.140726108,1.056805651,0
659,0,1.147042674,0,2.446331304,0.276115172,2.471050455,0.261970616,1.672372408,0,0,0,0,0.983084412,0.453970445,1.10287234,0
660,0,0.592740337,0.48944163,2.064354365,0.095709435,2.68840489,0.108499124,1.181364492,0,0,0,0.262865078,0.613711274,0.596014183,1.38905397,0
661,0,0.043552769,1.127525362,1.865917311,0.015098925,2.814234118,0,0.536622177,0.108354693,0,0,0.326062428,0.13171763,0.531109989,1.949691974,0
662,0,0,1.664777561,1.810074309,0.068707447,2.869744382,0,0,0.435647629,0,0,0.004871228,0,0.28323296,2.662748344,0
663,0,0,2.189270104,1.837461818,0.259049295,2.875621123,0,0,0.957539283,0,0,0,0,0,3.324172791,0
664,0,0,2.71401131,1.931628418,0.503254963,2.87003371,0,0,1.527577507,0,0,0,0.174682904,0,3.679669352,0.047751018
665,0,0.540239411,3.162928656,2.083264723,0.703397889,2.885471385,0,0,1.947909154,0,0,0,0.829582258,0,3.549967428,0.4988029
666,0,1.348918037,3.297794998,2.273598043,0.779408151,2.929694135,0,0.204199626,2.007958693,0,0,0,1.505916769,0,2.965532501,1.108507082
667,0,2.059725053,2.969466144,2.476126144,0.723500492,2.976370987,0,0.300149931,1.620296916,0,0,0,1.969925206,0,2.085164854,1.773278067
668,0.512411089,2.480778402,2.19765827,2.655322472,0.625746675,2.95801292,0,0.162711532,0.879943727,0,0,0,2.046506884,0,1.201348413,2.366777452
669,1.044588377,2.551436586,1.194307917,2.774149343,0.575481767,2.837259312,0,0,0.003964181,0,0,0,1.665170165,0,0.534902608,2.814345049
670,1.507340003,2.327361286,0.310748471,2.797771914,0.642195269,2.614436864,0,0,0,0,0,0,0.860233553,0,0.217567908,3.089647131
671,1.792686859,1.922446619,0,2.716735037,0.782833265,2.370559462,0,0,0,0,0,0,0,0,0.214083824,3.18947335
672,1.790858632,1.470846772,0,2.540429492,0.914522263,2.213396576,0,0,0,0,0,0,0,0,0.38833262,3.118051002
673,1.47739607,1.070178517,0,2.305189454,1.037660327,2.184441559,0,0,0,0,0,0,0,0,0.52906101,2.862495862
674,0.872534666,0.779580394,0.053764509,2.072236916,1.186506187,2.270428622,0,0,0.36949958,0,0,0,0,0,0.452116393,2.42323279
675,0.049535838,0.584502909,0.100372677,1.947527605,1.419380888,2.365078517,0,0,0.89853687,0,0,0,0,0,0.103677197,1.849545067
676,0,0.452743641,0,2.012272691,1.724619729,2.392458129,0,0.077088441,1.066351287,0,0,0.033345888,0,0,0,1.22361349
677,0,0.346688955,0,2.294242437,1.974587129,2.350491011,0,0.088405007,0.852468673,0,0,0.470098323,0,0,0,0.664970198
678,0,0.298851444,0,2.750268778,2.030237786,2.29427782,0.389589071,0,0.36895818,0,0,0.973043798,0,0,0,0.260715671
679,0,0.405106405,0,3.270479864,1.765735138,2.316879722,0.908060511,0,0,0,0,1.463457849,0,0,0,0.057367699
680,0,0.724856436,0,3.707349806,1.19936477,2.409506569,1.250706025,0,0,0,0,1.867140257,0,0,0,0.034573734
681,0,1.275064279,0,3.903922281,0.44011466,2.493608913,1.294862382,0,0,0,0.152103138,2.124094675,0,0,0,0.136515144
682,0,1.964412558,0,3.761213995,0,2.434901402,0.999117534,0,0,0,0.672407188,2.234459634,0,0,0,0.318613462
683,0,2.668452526,0,3.24523456,0,2.116210938,0.392040216,0,0,0,1.039251654,2.216317489,0,0,0,0.544273421
684,0.366423074,3.272870387,0,2.461504663,0,1.530130325,0,0,0,0,1.131685583,2.080750899,0,0,0,0.789289017
685,0.976359437,3.693465029,0,1.592489046,0,0.757329149,0,0,0,0,0.889372244,1.834636322,0,0,0,1.031163746
686,1.283873358,3.897816675,0,0.905796448,0,0,0,0,0,0,0.360730445,1.479957935,0,0,0,1.247968538
687,1.307628251,3.892245733,0.175530489,0.541483263,0,0,0,0.003906394,0,0,0,1.024877343,0.28466725,0,0,1.463807703
688,1.156480213,3.719729507,0.833087275,0.478308199,0,0,0,0.060754935,0,0.338039328,0,0.487278715,0.894935542,0,0,1.7485995
689,0.956052641,3.430220795,1.475593438,0.53015564,0,0,0,0.063463467,0,0.781370181,0,0,1.532106222,0.477080768,0,2.125929419
690,0.815842016,3.073775171,2.073895118,0.438657387,0,0.298281185,0,0.02795178,0,0.873624281,0,0,1.902146912,0.862765932,0,2.57412868
691,0.692662315,2.679733989,2.483034013,0.140380446,0,1.01302961,0.256998748,0,0,0.642451783,0,0,1.900644512,0.956364933,0,2.987733562
692,0.484910381,2.275287619,2.549028729,0,0,1.543296262,0.680377813,0,0.685488118,0.204536523,0,0,1.559259185,0.721188479,0,3.251931274
693,0.094958375,1.908052484,2.242878797,0,0,1.740723434,0.859074284,0,1.675398205,0,0,0,1.12109357,0.302577434,0,3.331368127
694,0,1.632758927,1.65246155,0,0,1.553818608,0.821350073,0,2.496048829,0,0,0,0.795172789,0,0,3.236499866
695,0,1.507933818,1.043326891,0,0,1.077918781,0.716238516,0,2.793736585,0,0,0,0.630029274,0,0.058408313,3.033551344
696,0,1.539195133,0.629475595,0,0.314555166,0.490058805,0.63901814,0,2.442766737,0,0,0,0.607119145,0,0.600017098,2.74254429
697,0,1.667808242,0.52469999,0.0170865,0.413914395,0.033477858,0.601496176,0,1.600071473,0,0,0,0.651797424,0,0.741746244,2.32388029
698,0,1.830501031,0.662394316,0.356810555,0.213876701,0,0.591108965,0,0.510464642,0,0,0,0.710304287,0,0.495101483,1.790069772
699,0,1.962311881,0.855702101,0.585300825,0,0,0.533169493,0,0,0,0,0,0.781121149,0,0.049088212,1.188046802
700,0,1.99,0.97,0.71,0,0.34,0.01,0,0,0,0,0,1.11,0,0,0.52
701,0.29,1.89,0.95,0.78,0,1.44,0,0,0,0,0,0.92,1.8,0,0,0
702,0.523189618,1.807313125,0.919985498,0.870024774,0,2.069581319,0,0,0,0,0,1.60294254,2.183977642,0,0,0
703,0.247293166,1.762095954,0.892590616,1.029004202,0,2.226422127,0,0.215571393,0.238312064,0,0,1.766039147,2.26630581,0,0,0
704,0,1.730107933,0.838787031,1.296759579,0,2.254565995,0,0.417947782,0.732320957,0,0,1.797977035,2.28051822,0,0,0.215659246
705,0,1.696652154,0.734941119,1.675201206,0,2.344610919,0,0.570542848,1.202839488,0,0,1.907817226,2.368196388,0,0,0.444179629
706,0,1.662778917,0.566320622,2.103685468,0,2.433966562,0,0.636941246,1.60857129,0,0,2.008233859,2.519198825,0,0,0.625165138
707,0,1.630397001,0.321916583,2.515830947,0,2.441763854,0,0.577435239,1.908264535,0,0,1.989847193,2.709156652,0,0,0.789377743
708,0,1.592579652,0.032308027,2.846869484,0,2.364804496,0,0.412187591,2.083217086,0,0,1.824756502,2.913147239,0,0.126088267,0.93478764
709,0,1.535775292,0,3.033242533,0,2.258127215,0,0.206251568,2.131634415,0,0,1.546153483,3.105832757,0.159304024,0.269300322,1.03477797
710,0,1.448054093,0,3.025554138,0,2.172336615,0,0.015668367,2.052789481,0,0,1.189127094,3.258260853,0.189059694,0.389619427,1.066589704
711,0,1.326557048,0,2.846339766,0,2.12828861,0,0,1.849303356,0,0,0.790889132,3.323134233,0.034190524,0.468804938,1.030130092
712,0,1.171344918,0,2.54096429,0,2.137342659,0,0,1.524971711,0,0,0.389340436,3.24756392,0,0.48822354,0.932508855
713,0,0.988620741,0,2.155195844,0,2.20251536,0,0,1.100287475,0,0,0.024672759,3.012902668,0,0.434714431,0.782260109
714,0,0.797190688,0,1.735611091,0.383293587,2.309709496,0,0,0.63000979,0,0.26992569,0,2.670780978,0,0.306348179,0.590835183
715,0,0.616756767,0.121851584,1.327699394,0.765110115,2.442715441,0,0,0.172944451,0.021246758,0.378234835,0,2.28149763,0,0.103320045,0.369899733
716,0,0.453958806,0.318698287,0.953151179,1.094428633,2.585090467,0,0,0,0.143425035,0.261817308,0,1.906182436,0,0,0.12823572
717,0,0.303357983,0.447630093,0.611649891,1.385866635,2.720176288,0,0,0,0.197790454,0,0,1.606733672,0,0,0
718,0,0.158240149,0.487202698,0.303944415,1.649953105,2.834400434,0,0,0,0.185544317,0,0,1.434754887,0,0,0
719,0,0.006545125,0.467014502,0.043107076,1.866515612,2.934332796,0,0,0,0.134795388,0,0.041582734,1.374639657,0,0,0
720,0,0,0.437070652,0,2.003083571,3.034599642,0,0,0,0.084423386,0,0.195657461,1.383879638,0,0,0
721,0,0,0.434544514,0,2.022147337,3.146642566,0,0,0,0.07373187,0,0.233379491,1.419966383,0,0,0
722,0,0,0.462517508,0,1.872951818,3.273421012,0,0,0.292881902,0.14307019,0,0.1189809,1.440579912,0,0,0
723,0,0,0.517595239,0,1.504407397,3.41597279,0,0,0.649552006,0.331724733,0,0,1.404630815,0,0,0
724,0,0,0.569805071,0,0.919354187,3.559578876,0,0,0.987384572,0.64263603,0,0,1.306369083,0,0,0
725,0,0,0.55889029,0,0.182081501,3.671566424,0,0,1.286238868,1.03733101,0,0,1.18031151,0,0,0
726,0,0,0.434302937,0.026569579,0,3.718135131,0,0,1.527455314,1.472974308,0,0,1.062077095,0,0,0
727,0,0,0.241106367,0.014018807,0,3.664215277,0,0,1.699253419,1.888970842,0,0,0.978122073,0,0,0
728,0,0.099790109,0.072251549,0,0,3.474103147,0,0,1.793299016,2.215831835,0,0,0.950311384,0,0,0
729,0,0.41631605,0,0,0,3.122429133,0.178835381,0,1.803834825,2.397604019,0,0,0.992158905,0,0,0
730,0,0.679710114,0,0,0,2.618389637,0.571223206,0,1.733632873,2.423809619,0,0,1.089372903,0,0,0.398752893
731,0,0.849727715,0,0,0,1.979044197,0.905848552,0,1.587325039,2.294002874,0,0,1.221822101,0,0,0.983799124
732,0.246400757,0.912381521,0,0,0,1.251748532,1.155881484,0,1.37325861,2.032966673,0,0,1.367719019,0,0,1.43090484
733,0.439723118,0.890603106,0,0,0,0.526456181,1.282227539,0,1.105004904,1.700956547,0,0,1.502947475,0,0,1.681005635
734,0.529890824,0.810680588,0,0,0,0,1.250837508,0,0.797201819,1.358869511,0,0,1.604177462,0,0,1.682688747
735,0.534575381,0.70538164,0.024934,0,0,0,1.093765722,0,0.471959307,1.045202304,0,0,1.65872688,0,0,1.454639819
736,0.491102279,0.61150777,0.313804011,0.302921121,0,0,0.88421912,0,0.156039037,0.784506437,0,0,1.66054246,0,0,1.059184086
737,0.430414827,0.562271774,0.6237536,0.642620329,0,0,0.683201055,0,0,0.594042947,0,0,1.605925179,0,0,0.563027315
738,0.355087432,0.575384881,0.888113896,0.944941102,0,0,0.497240542,0,0,0.461002167,0,0,1.500750089,0,0,0.048680794
739,0.260051242,0.664241103,1.037858394,1.197298571,0,0,0.318457352,0,0,0.364608003,0,0,1.353525286,0,0,0
740,0.130769908,0.825237582,1.047284845,1.386667197,0,0,0.143261403,0,0,0.285419885,0,0,1.180454586,0,0,0
741,0,1.025171443,0.966140267,1.499253922,0.191548572,0.110601859,0,0,0,0.206323157,0,0,1.011143865,0,0,0
742,0,1.227326276,0.851652297,1.523399397,0.511102923,0.385579781,0,0,0,0.111393155,0,0,0.875862153,0,0,0
743,0,1.386502183,0.759700056,1.481869085,0.819852863,0.607583633,0,0,0,0,0,0,0.794273733,0,0,0
744,0,1.450794696,0.745096917,1.424634692,1.053304194,0.784466858,0,0,0,0,0,0,0.777661869,0,0,0
745,0,1.377523829,0.850426463,1.39903805,1.155805558,0.91980279,0,0,0,0,0,0,0.830408557,0,0.166590207,0
746,0,1.174891624,1.052281207,1.434184045,1.123029443,0.990629285,0,0,0,0,0,0,0.920804479,0,0.383318234,0
747,0,0.868329006,1.305012248,1.55288847,0.967980241,0.965112583,0,0,0,0,0,0,1.00500692,0,0.605745109,0
748,0,0.502898812,1.556884997,1.749583165,0.714740797,0.82242263,0,0,0,0,0,0,1.041596098,0,0.798342305,0
749,0,0.166229001,1.742997771,1.957128587,0.411401365,0.565617457,0,0,0,0,0,0,0.994428846,0,0.910427286,0
750,0,0,1.798201306,2.101707272,0.108299539,0.202373495,0,0,0,0,0,0,0.830091372,0,0.890372365,0
751,0,0,1.689785413,2.139995937,0,0,0,0,0.253727567,0,0,0,0.559915236,0,0.709388901,0.150686911
752,0,0.011943455,1.416643659,2.058380247,0,0,0,0,0.618778242,0,0,0,0.238825138,0,0.36093919,0.266861581
753,0,0.281596996,0.983801997,1.852504426,0,0,0,0,0.920899694,0,0,0,0,0.190435466,0,0.303876201
754,0,0.633820611,0.429721039,1.573668505,0,0,0,0,1.090667484,0,0,0,0,0.292855627,0,0.251134881
755,0,0.969147726,0,1.296721929,0,0,0,0,1.062979136,0,0,0,0,0.221181364,0,0.105780104
756,0,1.204972851,0,1.077090957,0,0,0,0,0.805505746,0,0,0,0,0,0,0
757,0,1.30486489,0,0.917079804,0,0,0,0,0.375121511,0,0,0,0,0,0,0
758,0,1.241412854,0,0.809469691,0,0,0,0,0,0,0,0,0.269996084,0,0,0
759,0,1.027657457,0,0.728507707,0,0,0,0,0,0,0,0,0.663773309,0,0,0
760,0,0.72520794,0,0.626187847,0,0,0,0,0,0,0,0,1.022458142,0,0,0
761,0,0.397379501,0,0.457022793,0,0,0,0,0,0,0,0,1.271524298,0,0,0
762,0,0.096970448,0,0.210047622,0,0,0,0.191772265,0,0,0,0,1.392740528,0,0,0
763,0,0,0,0,0,0.168372661,0,0.536441086,0,0,0,0,1.397667626,0,0,0
764,0,0,0,0,0,0.303299961,0,0.835889479,0,0,0,0,1.3030166,0,0,0
765,0,0,0,0,0,0.3691597,0,1.062836775,0,0,0,0,1.142302471,0,0,0
766,0,0,0,0,0,0.355907058,0,1.19336271,0,0,0,0,0.95242244,0,0,0
767,0,0,0,0,0,0.272988227,0,1.219671562,0,0,0,0,0.757841851,0,0,0
768,0,0,0.17877119,0,0,0.158747946,0,1.157874828,0,0,0,0,0.56459382,0,0,0.250250533
769,0,0,0.524913891,0,0,0.052718122,0,1.026381665,0,0,0,0,0.377626565,0,0,0.503828954
770,0,0,0.750430401,0,0,0,0,0.847924812,0,0,0,0,0.206732499,0.032992276,0,0.715343938
771,0,0,0.858100253,0,0,0,0,0.648076481,0,0,0,0,0.064885418,0.221953735,0,0.865540181
772,0,0,0.855268653,0,0,0,0,0.451128722,0,0,0,0,0,0.431708753,0,0.936568973
773,0,0,0.768327786,0,0,0.068931924,0,0.275375595,0,0,0,0,0,0.635661098,0,0.917007109
774,0,0,0.62895771,0,0,0.135462131,0,0.137308374,0,0,0,0,0,0.797567786,0,0.7974099
775,0,0,0.460848574,0,0,0.167474359,0,0.042164111,0,0,0,0,0,0.890992969,0,0.585115418
776,0.174422483,0.143053969,0.272998709,0,0,0.147634992,0,0,0,0,0,0,0,0.90753446,0,0.318320442
777,0.366135438,0.585291604,0.072120344,0,0,0.061194921,0,0,0,0,0,0,0,0.842669241,0,0.038526731
778,0.502886005,1.137034059,0,0,0,0,0,0,0,0,0,0,0,0.72336655,0,0
779,0.559728894,1.705198975,0,0,0,0,0,0,0,0,0,0,0,0.602146222,0,0
780,0.516067891,2.200664881,0,0,0,0,0,0,0,0,0,0,0,0.527772216,0,0
781,0.375788418,2.564602189,0,0,0,0,0,0,0,0,0,0,0,0.523169729,0,0
782,0.151525089,2.74911494,0,0,0,0,0,0,0,0,0,0,0,0.601981092,0,0
783,0,2.737034862,0,0,0,0,0.141521007,0,0,0,0,0,0,0.762138492,0,0
784,0,2.581673846,0,0.130780077,0,0,0.382891809,0,0,0,0.250289244,0,0,0.965550195,0,0
785,0,2.345064108,0,0.500194271,0,0,0.584642583,0,0,0,0.462169878,0,0,1.169569115,0,0.061771139
786,0,2.063334639,0,0.806017393,0,0,0.723602446,0,0,0,0.559775024,0,0,1.342529018,0,0.117063073
787,0,1.746711204,0,0.99210991,0,0,0.773168311,0,0,0,0.538754025,0,0,1.463744526,0,0.102063872
788,0,1.401691885,0,1.009454029,0,0,0.710301584,0,0,0,0.396624174,0,0,1.516741519,0,0.013620048
789,0,1.015548395,0,0.863384541,0,0.093740975,0.539410403,0,0,0,0.138982882,0,0,1.512641228,0,0
790,0,0.566949157,0,0.583607413,0,0.286377496,0.27721456,0,0,0,0,0,0.008665961,1.474932623,0,0
791,0,0.048884888,0,0.210371609,0,0.380135867,0,0,0,0,0,0,0.699892974,1.426573148,0,0
792,0,0,0,0,0,0.395557821,0,0,0,0,0,0,1.141361355,1.388817987,0,0
793,0,0,0,0,0,0.362438368,0,0,0,0,0,0,1.273745397,1.382198471,0,0
794,0,0,0,0,0,0.308622013,0,0,0,0,0,0,1.097008461,1.411894322,0,0
795,0,0,0,0,0,0.259485232,0,0,0,0,0,0,0.686134016,1.463660448,0,0
796,0,0,0,0,0,0.237035382,0,0,0,0,0,0,0.121979866,1.521310041,0,0
797,0,0,0,0,0,0.232352225,0,0,0,0,0,0,0,1.561968243,0,0
798,0,0,0,0,0.058361868,0.219231488,0,0,0,0,0,0,0,1.559022636,0,0
799,0,0,0,0,0.239579345,0.173413705,0,0,0,0,0,0,0,1.490025345,0,0
800,0,0,0,0,0.217936869,0.078440115,0,0,0,0,0,0,0,1.3479036,0,0
