bp,A1: VK_1,A2: VK_2,A3: VK_3,A4: VK_4,A5: VK_5,A6: VK_6,A7: VK_7,A8: VK_8,A9:,A10:,A11:,A12: Std_1,B1: VK_9,B2: VK_10,B3: VK_11,B4: VK_12,B5: VK_13,B6: VK_14,B7: VK_15,B8: VK_16,B9:,B10:,B11:,B12: Std_2,C1: YG_1,C2: YG_2,C3: YG_3,C4: YG_4,C5: YG_5,C6: YG_6,C7: YG_7,C8: YG_8,C9:,C10:,C11:,C12: Std_3,D1: YG_9,D2: YG_10,D3: YG_11,D4: YG_12,D5: YG_13,D6: YG_14,D7: YG_15,D8: YG_16,D9:,D10:,D11:,D12: Ladder
568,4.437625882894297,3.371372081306155,9.620437881489623,6.95383637694195,1.3911251322996565,1.4058648164389032,4.34256669194081,4.929391819793172,3.1650917202528857,0.0,1.6496858909606975,1.0152997614471115,6.485895707825915,3.8136317813333838,5.9909530140767036,2.035043448286433,4.9093260668000855,1.7320232762349113,2.6686303485539504,4.5440500595609645,4.785973765468811,0.1217591456652816,0.16714747207563718,0.0,3.3781021425005857,2.0707764727532587,2.3850441780756864,0.0,0.49923225448837205,3.2631380127143648,4.939598817949445,3.794692152068253,2.2835240948755415,2.0705360832182778,3.0498215612087534,2.3351275239430485,5.9185379762607555,3.7321979752833525,2.479716692431292,8.979071179497089,5.9995702379026286,5.999494931324643,2.726229121328775,1.6478710453719392,2.830450674980378,0.0,4.228823222428464,3.5444302353682198
569,4.6561434747700625,3.112471825469919,9.59958938600184,6.689926999145451,1.7753597966024486,1.7746940030852598,4.413824752185431,5.296601992965391,3.686213256229572,0.0,0.23198417133460827,1.6978519224844242,3.9432647796963227,4.772774324955538,5.695107393183797,2.490618535185983,5.678869015954621,1.3632019019434933,2.8245514784838837,5.354228522218288,4.461075711150517,0.7898871980024409,0.4621277764811084,0.37667138748473455,3.5563802690638378,2.9677857542111985,2.6253078979201243,0.0,0.7121240747747253,2.693367852936356,4.315370762242226,4.347520629956747,2.80252263429757,2.157860528869369,3.742604476613339,2.058027608395769,5.776674741376325,3.3295611105817855,2.0229547312375904,8.534033826869598,5.805398807859104,6.127483227945795,2.7982260882831187,1.90898738854576,2.339243252859737,0.11531253779151883,4.567570031520393,3.1439161129711137
570,4.273671400691576,3.130981404887393,9.570748313875715,6.213661173790359,2.368206264488618,2.390247424931598,4.525795664208012,5.594589946649582,4.545342568745721,0.0,0.0,2.1064325519979636,3.6371426311391195,5.454423775401028,5.831285816720684,2.85440004583857,6.403924019710232,1.4463342789885387,2.857809492503181,5.8573473591805465,4.064203777123255,1.2342080431900406,1.0171553540643585,1.19109076061284,3.611270632235878,3.892700327179688,2.932464581307614,0.0,1.3476684910613776,2.232216600938635,3.637622333788626,4.866084216948571,3.1819225052173477,2.3907566814888006,3.5369391008363484,2.2760500215568062,5.428377890848074,3.3510062352301127,1.425965306652959,7.998661740198941,5.3821926724399045,6.273682504992088,2.6339558651564197,1.968478239938162,1.6768897941514076,0.5994722845974926,4.503085851602918,2.9420042581205643
571,3.4947905709667664,3.5087926101536104,9.457006552521669,5.84914330922955,2.987141082336087,3.1662548036905074,4.788205302069519,5.895650687060625,5.410427508051761,0.0,0.0,2.3090208506780456,4.287585173981754,5.822980394610249,6.273614103501331,3.1264834950880935,6.939249208710409,1.803765065761108,2.8153431244523133,5.932011299153067,3.7920164189358747,1.28652546681939,1.6253312292718973,1.657763112158538,3.5282752220711866,4.555454009051602,3.0234091621360273,0.0,2.1406834658246554,1.9067252800469323,3.1985442281343412,5.255252673246922,3.4868470692445763,2.715131179279423,3.0983424195228904,2.8133590550488354,4.980428545085724,3.697659558703574,0.8404595160130771,7.623989962873988,4.770708773461354,6.317902830052741,2.282711219957636,1.7753354304411118,1.1780791014891434,1.373906642673003,4.105868609678766,2.9969527460955088
572,2.6734781267087673,4.191173429109771,9.246513236457762,5.815794260998326,3.4924057972526494,3.961841659811874,5.245140277384548,6.248208640093513,6.02960289411474,0.0,0.20413623783538287,2.4130133171786845,4.831765013490884,6.012555841184637,6.726246904407782,3.367080526267358,7.222834678456218,2.215053601361433,2.7165618697530842,5.474115217701773,3.7674290584158867,0.9317869102875133,2.272173448402291,1.697579659403427,3.381692629529742,4.813314960474072,2.695108998563742,0.23556149211643612,2.7947755713863773,1.7261693307497457,3.1553117218040874,5.434397957570055,3.728142033586292,2.997606214131052,2.951811973436752,3.3509113978111444,4.51407300733389,4.146969222562528,0.4135844984246573,7.457182275526441,4.146940363586432,6.1514005962847165,1.9381060792780522,1.4375914098017866,1.0981332443838634,2.357263133299698,3.498352179653322,3.273105518972255
573,2.227230772086241,4.988772339269462,8.98764313422755,6.101310816481377,3.8312054789012913,4.598041582512668,5.832075185177151,6.6250307737179215,6.301100546884321,0.0,0.5635010296878756,2.51147727037433,5.335455017204638,6.248370393776882,6.823596962656542,3.696105265972061,7.283312229940576,2.4622902163366223,2.5576745713218156,4.443323131162515,3.9576119451755662,0.32399278534426673,3.136437672262306,1.366517136798146,3.3283748664459045,4.735085291979379,1.925884993207012,0.541128228353327,3.062924811680073,1.707519094519649,3.4594305407124257,5.3626301928024445,3.826625475405506,3.061321890932037,3.1081564094439864,3.5369585808177906,4.101297472118398,4.4364867539806605,0.2388860400769909,7.286752817665369,3.7554186193823225,5.731646327493049,1.906650567337785,1.2227163469949602,1.5083003843351455,3.44759914641767,2.7974999758826247,3.6327890301913777
574,2.3105451243296877,5.693465924343135,8.685298635423125,6.3549183535430975,4.047381805172173,4.939311707112926,6.374533047656322,6.898440229149524,6.200413119805864,0.0,0.9322190406290699,2.6378136365866407,5.627130120575104,6.477146029586489,6.492565286263938,4.150825205195132,7.194632547370455,2.442323866172973,2.4350143055404945,3.107824992080813,4.1731113630815235,0.0,3.8687336210844867,0.8394407589114531,3.481232908252153,4.5627538908044984,0.9877379888932852,0.6149949125105154,2.953809489088702,1.836000067597423,3.8936691499348974,5.110966507874561,3.735423655425075,2.9048832537712106,3.4430362794373455,3.378897829054591,3.755785474845773,4.508798676254137,0.2510118976952498,7.062032093971144,3.5888058996947034,5.223435495464854,2.366546575230525,1.306773044599445,2.162193248257194,4.484062836740366,2.0156831997837648,3.880131454132477
575,2.8672600138177478,6.1498490221694935,8.323564569992561,6.218883048561979,4.201453560468812,4.9343134821797205,6.701960594711255,6.956567082650174,5.753720886724109,0.0,1.0979065478356025,2.7834933297819555,5.527015912950101,6.6777351369210685,5.891757389145196,4.681717640287071,7.019388339667534,2.1783952729083285,2.453542109690656,1.8755230940625351,4.218354994055993,0.0,4.1920262318933,0.2785459720475406,3.858446279997603,4.528755792776238,0.23595173629299326,0.46664833992908933,2.613270089861073,2.056640661564625,4.21494422023849,4.791322242612409,3.520769122100118,2.63939253839588,3.769317837831948,3.071577226449599,3.486898794696517,4.43214606224537,0.33347720256641583,6.825044514324698,3.4853990754242035,4.869752352666522,3.2887851700320305,1.7296323365842026,2.742074400285198,5.2850788699645985,1.1594570708751941,3.844845150303296
576,3.6345030457078007,6.335700036359525,7.889631435397392,5.650841372949254,4.30108164587134,4.677196703473491,6.75741809343449,6.821125411417149,5.036742970697897,0.0,0.9602635452193979,2.9021209559373013,5.137562969091745,7.141826291827123,5.3966926354522,5.129229704675744,6.756709399816536,1.8636654457858202,2.6296877386756448,1.1507082707430265,4.040957040134463,0.0,4.494836569336709,0.0,4.316974364001651,4.680840584544848,0.0,0.19090467004165632,2.241162596760865,2.260714436851978,4.28560013120538,4.493348485259335,3.457069342672064,2.445723616410274,3.874371473561237,2.8594235590276154,3.3478488175861436,4.345722398692899,0.41005115554043764,6.645543589756103,3.2008828221817462,4.876746111520877,4.3128701549094615,2.324144192999749,3.0806914290632474,5.6855013546065685,0.328977813183705,3.476298933451722
577,4.364581462851713,6.322770048365357,7.427781568584283,4.851646629614117,4.3398819294505335,4.3142771069489,6.552814818327196,6.598457492106055,4.184401418185629,0.0,0.5687093590066709,2.9132582959246234,4.639194945465241,7.602297335936938,5.247276161659498,5.310932427229693,6.414990189085833,1.7098605090842927,2.8345530263403416,1.061667170905334,3.8059998038918708,0.0,4.848441863316348,0.0,4.735325193411729,4.948915271700427,0.1409416840892278,0.0,1.9679049394605679,2.405232733862265,4.138191949249925,4.202818633020364,3.7215211659772516,2.399059207311589,3.7384846489060304,2.745316925605873,3.3475715145986213,4.292074598668734,0.4400049744829175,6.487624135612629,2.6655005102631026,5.249636057387045,5.024036366125366,2.8723760037957655,3.179336699394879,5.621952818024823,0.0,2.9218826475460107
578,4.863211626146653,6.237885249509446,7.021523800703847,4.107146293001048,4.323000698131082,4.000907220176483,6.139734798230385,6.418109864668236,3.3724193734247785,0.36985612050491345,0.12032603557972352,2.7390830593179274,4.210409540213546,7.450515118252799,5.487473021271382,5.113469442314827,6.036923024501224,1.8979765167133094,2.862309069267665,1.4691077674370108,3.817242867784789,0.0,5.020530502351728,0.0,5.052472622456572,5.210756022581632,0.8077796017369013,0.0,1.8541101450961779,2.517429013740539,3.9213641758253575,3.826068140630139,4.314964374551761,2.4796485121553666,3.504080767335299,2.543584142795229,3.433870849908804,4.221716611452208,0.40642141539803356,6.247929620950084,1.993387209989591,5.813271721178259,5.088104129463415,3.1704655711806193,3.1261737377400554,5.1433116091564735,0.0,2.4546540642947767
579,5.019616360011657,6.176630800917863,6.722991744913722,3.35222721967195,4.33167106304862,3.812984613752718,5.553426351871414,6.269887604844115,2.766886043399291,1.073506378784345,0.0,2.4201608152697287,3.8742789612315107,6.743698575972691,5.883050131827374,4.762343928202829,5.753459923819964,2.4849333737087633,2.6509535234238037,2.0383940596939985,4.274044601320462,0.0,4.904298587747358,0.3525046065443075,5.320250042574868,5.44893464163096,1.6833249120263913,0.0,1.9259717960482468,2.6725710396336675,3.7355287414878213,3.282789784194855,4.903838456166265,2.6623734370054386,3.3235458205095894,2.1311517172306846,3.4636435715987983,4.061217141080199,0.29077325528706804,5.920940052627908,1.446239352633964,6.29891261896526,4.570642073807,3.162265600659571,2.8590478175888983,4.439676061050243,0.0,2.2449386911839313
580,4.779189171023895,6.15835689103747,6.543664415785736,2.462173182444635,4.4052561848942045,3.7423431330363837,4.863939275033264,6.07750188381729,2.467909148555774,1.4617657308592005,0.4418790540458174,2.0589855781734308,3.5454475191545103,5.832974607681592,6.178582649263195,4.461337618908841,5.666318453839219,3.4019056033335873,2.2918615971231,2.4737238571365507,5.1348644486970345,0.0,4.483760254526797,0.7934173024158209,5.56976802704239,5.6541673950129425,2.4912168319625896,0.0,2.158235145008738,2.9007424290581274,3.6554908309107432,2.60646650863504,5.1391685608685815,2.9691745394045332,3.2692568743222687,1.5820686301196498,3.3070810352979523,3.8326160236359104,0.13371835654594472,5.589851443953901,1.2648652525929223,6.508406843853383,3.7421587173681914,2.8712725492910796,2.324398817134797,3.7311440288099726,0.16465573173653014,2.268363041883798
581,4.153850646739831,6.102677972543562,6.445368293567871,1.4134690237859728,4.479811130699046,3.6875988319972546,4.20693382844278,5.740738497065232,2.4733205022740905,1.5885765781364614,1.551703053650833,1.7871022543756152,3.059196005678636,5.190804466925197,6.224244651681717,4.216607312953332,5.783887429333148,4.43207680201374,2.031484690951506,2.639689465265962,6.0341231230959105,0.0,3.8314532629068543,0.9548223491454261,5.751025286217065,5.7774459423114575,2.9952209750516277,0.0,2.458972530828839,3.1396656745485196,3.739487686730946,1.9909946706824249,4.82679538130379,3.4808691808303522,3.2926593126194303,1.2285952514220584,2.908105050493332,3.704946237184067,0.0703180501575361,5.425731688438246,1.5788777041986328,6.4001054672814535,2.9915515250956473,2.381490703047206,1.567778918720972,3.207055337232639,0.6523668818257065,2.263595434568389
582,3.3152798853964325,5.946387335562868,6.370984256229177,0.5636317951760434,4.422044051647365,3.5474634242558127,3.769045907342738,5.312806442562889,2.715068838894356,1.576663405443609,3.025570736699128,1.6013128347856256,2.426813710066917,4.964077488643481,6.067587155962893,3.844248328342344,6.004418665607667,5.2600179818041894,1.9741182310738834,2.600903386777035,6.555770283883643,0.0,3.1020272485292097,0.8603300209838132,5.7960432979241645,5.708687909702495,3.1774822047945492,0.0,2.711555218730142,3.2883109413259293,4.046493574258757,1.5775899077078372,4.124316740799007,4.146863910868276,3.371278838182387,1.2917890457811607,2.3571626871263565,3.7798497049278597,0.2705757046485986,5.563243862021925,2.3414870480916066,6.042194137169565,2.5004884884740113,1.8064825132127842,0.8304716269419251,2.8939055382029957,0.9984620954486924,2.091004699042397
583,2.5257269143145344,5.656231105887949,6.271488999516578,0.3754347433417108,4.1085809595368605,3.2831016596728766,3.6939028095934634,4.95495027969519,3.0878692409900994,1.5810767254942042,4.423510711799178,1.4258691338583684,1.7950888394499207,5.048005375305262,5.8627361592242675,3.221414801839063,6.200958742122136,5.598857874612283,2.0790505988200896,2.4978908558867734,6.406675629430062,0.0,2.466281763552995,0.6324827181103799,5.694391412701652,5.361576501537743,3.1662175561972803,0.0,2.859473232394542,3.2670602554032455,4.573723384028659,1.4199116463766295,3.345687743738891,4.797304568812159,3.496594079797923,1.8148722956230205,1.8130651753267704,4.03299344752238,0.8319633543905651,6.0557821134336915,3.3731161743225866,5.569903584717067,2.2634381175812406,1.2482000656292245,0.39734449283120704,2.699301695367114,1.1766678888191173,1.7742441743510724
584,2.0510242675306616,5.243555807422481,6.147998919099122,0.9971023094786554,3.5479475693554208,3.022496342772383,3.9225305093309424,4.881536210654722,3.474183404596538,1.7542959800071354,5.39224883015222,1.2029382499163828,1.3977239917094852,5.162933947426562,5.759959005776042,2.673483472017326,6.340908454478895,5.391045132946952,2.143977925500897,2.3837487548476486,5.691939899698856,0.0,2.0191687915125702,0.4382353368097525,5.6185785000321955,4.815385852505715,3.1570068196122034,0.0,3.049921701404267,3.1095025822067663,5.134320869563256,1.429893283080746,2.701649796837997,5.146067838497489,3.639645195976125,2.545952237251906,1.4019438180232737,4.209029938084078,1.595678889862059,6.7907161555095135,4.384419161506457,5.154132307852201,2.0900258500045896,0.7348179669170829,0.36748508497786286,2.451482975155099,1.3353510446236403,1.5737905536258514
585,1.968035143604483,4.716947566461014,6.077667481691839,2.176915673503727,2.8889616880336395,2.90765717756868,4.247443900804795,5.1544280601594785,3.810340201129483,2.153529934918083,5.78027438011864,0.9961332607109297,1.2900797723720403,5.1739389246847285,5.767848387406711,2.3815915879593463,6.4381981158334405,4.790025687787885,2.068456353118421,2.1977944371024103,4.721664548342366,0.39869764893485604,1.809109459016645,0.3158581149570617,5.741976211996982,4.259001944803924,3.2200874268406827,0.0,3.4459949574721476,2.8962096701881475,5.4534812940449715,1.5854144950081843,2.256621793122848,5.053030000087185,3.7206736824087088,3.2492590016892784,1.184134012287441,4.093321600773423,2.2843050912199576,7.56901505960534,5.131552123110677,4.9454688360400185,1.840802690793176,0.2679089948026725,0.6219913321546555,2.060851713546266,1.557302785051391,1.6721223191788437
586,2.1465748622431473,4.088861838299086,6.195355509825216,3.3438666649961712,2.37890670330083,3.035560574829345,4.380561680081397,5.653654947475568,4.091790450443682,2.7270538656074175,5.648470810771614,0.9702690902590478,1.3802613825720516,5.137280551871597,5.73208252845415,2.2950062652639645,6.538765714991306,4.109868336286226,1.910963607810546,1.8091202387178782,3.909882436240586,1.1057135086347172,1.8467686108265524,0.17775723289997744,6.169528857791568,3.948466166768764,3.2907861827062113,0.12650955592476285,4.138374664099331,2.7237220329596976,5.251929993672537,1.9575523268879322,1.955556183374369,4.57850440351162,3.6196592679715422,3.7803558219349114,1.153200170543099,3.596230253456039,2.596997265617394,8.159546837737784,5.465155833329913,5.030114425774222,1.4868741611982323,0.0,0.8721092334695895,1.5564989856819313,1.8015129565732724,2.0755112975383145
587,2.3822774299781897,3.4598140324189828,6.56930824281789,4.122945088486523,2.138938608170884,3.332718367969822,4.239016975844963,6.166399557554288,4.323556970758679,3.353852310437428,5.185876452667741,1.1711784914739778,1.878917855999206,5.173088973885127,5.390219063829966,2.355828403197882,6.698699341330959,3.582797204451741,1.8763395760893928,1.2666930281224305,3.473091675991525,1.713082079969344,2.1182387498275292,0.021016271920927823,6.794589447315605,4.051258124178946,3.339237993220102,0.8972881197750254,4.914046841904403,2.6204063995200086,4.558961585883043,2.6135594694415087,1.8105298144049466,3.9565475614740024,3.2648611746846115,4.117089964438483,1.2705991805088994,2.8700290199413785,2.5363667227150875,8.486136000404661,5.400878677505398,5.274162736802222,1.1445057874160691,0.0,0.9451731299794596,1.0854672002597718,1.8823254398730542,2.478250392627668
588,2.546011022551695,2.940549503634144,7.130704501022135,4.38109749576164,2.1640145455050503,3.660182497359974,3.9130406904467216,6.509583666418179,4.484040928704834,3.9050268805357162,4.584582819154791,1.5332203432882385,2.7350381143065365,5.351009824567577,4.602258288461892,2.4869023558517154,6.958074330067808,3.266087580284215,2.1092540412918637,0.7567940148450636,3.424970513373589,2.102492882357359,2.5335090619648093,0.0,7.403223516203134,4.597998213799682,3.3540581260474216,1.4628517197784932,5.457593838963763,2.5044810382684295,3.607314749347852,3.4994652554701093,1.8667543330162386,3.426236898986154,2.657685539484603,4.2709348757607195,1.495053395513582,2.1451755280746534,2.2642505055292705,8.579666412653241,5.043864991016992,5.446761893305415,0.9451025471337964,0.0,0.806751969542949,0.7917698603952713,1.6464976186615905,2.56376027707515
589,2.7012490768554422,2.589737034012943,7.599456977710239,4.301887075579148,2.298226370306981,3.880041654477417,3.6719193415584126,6.6189433149694175,4.498523400981035,4.277064135702346,3.955655773491298,1.8678451054325524,3.219800876025852,5.598445067185601,3.5518532947692067,2.572258670068014,7.316447435494457,2.9445831248969667,2.527302462245713,0.5828673005780223,3.5360164059140247,2.2755393042827188,2.8709382810843294,0.10570149573005369,7.734905129184305,5.409541474116808,3.324023999242585,1.7831044545882746,5.491921651729474,2.1469647617821948,2.7886058460584064,4.33194394893872,2.174037670464805,3.1073965829010635,1.907456066706697,4.237249322798567,1.7975064519425825,1.6280382094694574,2.0212931329057207,8.56186861621903,4.556004064070015,5.304195456503399,0.9373081008680673,0.0,0.600783653415374,0.7272307436641916,1.1146867233135043,2.23276662684388
590,2.9256304034578675,2.345222654890364,7.748744376509979,4.0646814267663105,2.380135784173288,3.950098910837554,3.704074161537793,6.443363072118869,4.335002543760972,4.295433695813422,3.379412506405208,2.0413428189943827,3.248885284377224,5.7715514930077765,2.6259669809365445,2.506595296258808,7.728280445767463,2.426732274683345,2.8947448224146806,0.8180677133950055,3.6309858817863705,2.3101255916583776,2.8959311185993766,0.5404245490709468,7.6853396477519995,6.1618144131122925,3.1542370017137853,1.91137461390209,5.027177852661301,1.53630677427664,2.314347946768486,4.814359562715032,2.6813093907519527,2.9681351360629837,1.1559670518296465,4.0553751261785465,2.1055416763468613,1.4398666195149423,1.8985856078016212,8.498402685614435,4.081460720694032,4.8594110712156215,1.0108700909480421,0.6135930333255859,0.4688995423484989,0.8642200628665679,0.4677459097588462,1.668807806424495
591,3.2316907470509575,2.091522758823531,7.498148539671814,3.801944748192642,2.286556739523689,3.912443222705398,4.082239323277486,5.936039920568272,4.043680961809239,3.789795499866763,2.9110695819839445,2.0134092699752038,3.189999221481471,5.700522219317792,2.22392500695809,2.227470634905741,8.118505706242088,1.6301788473907086,2.964349203808246,1.3082839206959158,3.6435710723683994,2.3179630597764187,2.451726348129083,1.0604197357635436,7.3078104143662115,6.502428706371035,2.7160584878601606,1.9560914675586774,4.294107240740468,0.8353115013811029,2.197976954264246,4.75150351101662,3.227505811369595,2.8872303749231722,0.5491912836658157,3.800856006880242,2.327403767144599,1.613459127678963,1.8597815659826573,8.410653165482803,3.7230080656992497,4.336666138589653,0.972292360098793,1.247944636495521,0.4978079467589626,1.1232443204199998,0.0,1.2046102687193803
592,3.409565795054455,1.8219860354265467,7.108758486360927,3.5791916418379364,2.007677332826808,3.868309303733674,4.71561525753942,5.0707422668522995,3.850977785233368,2.8094014377106933,2.5683315962618782,1.9101279371607396,3.171870487631954,5.2680700331238555,2.340658377608853,1.7949179834361957,8.40817952969689,0.7359739693768266,2.7898330509693725,1.702237470432309,3.6948685420460596,2.3682311337949984,1.6707029708062684,1.3214595513635292,6.8132280279611965,6.302352062192508,1.9817641038596974,2.029029903140458,3.590903255792299,0.23149260399542682,2.241034504259746,4.296646737695168,3.517696911296644,2.778811206405672,0.19402326225938288,3.5599180282545766,2.4206555815119226,2.068665305819368,1.8169970081997942,8.331894485068588,3.491837292660139,4.057436591150076,0.7197328111576436,1.6257363793836637,0.6276475989241975,1.415367916780285,0.0,1.0392229902465775
593,3.2528222336311896,1.6003695250550733,6.85742822673467,3.475362539473469,1.5976809821062719,3.8739279979484618,5.4648051410039,3.940480245514845,3.9369302702779083,1.653205624658583,2.3390795387730323,1.888957930872586,3.241267891166863,4.4777940675678405,2.6987527170325842,1.3619668131754166,8.467248179099467,0.0,2.586042992149922,1.7576909569634451,3.8677936390160292,2.4485599522779995,0.8209642186657616,1.1920804469762178,6.378802915658478,5.690874988949739,1.0681776292318343,2.173220787959175,3.092371897670924,0.0,2.2468124738566035,3.740214382428558,3.5351915918877967,2.605513113523316,0.15433091276492766,3.3242467202646577,2.4269707416467274,2.6606541786199758,1.7626297217800846,8.297955286309687,3.347779220254626,4.1653594777355085,0.32157272874927134,1.6324970208905085,0.7288926926508135,1.6848376666589395,0.0,1.2289798851680909
594,2.665072500725647,1.5386194307488463,6.906070220283102,3.603129889815714,1.1654155873718222,3.903103187948157,6.177484889395776,2.791470178807772,4.33500116085631,0.8402829493019709,2.1825637843948544,2.0731957417278184,3.3945102205787423,3.4903593005353133,2.8383360474942876,1.148733106690707,8.117140727603672,0.0,2.6504479266295604,1.4577988120232384,4.120516764196569,2.4514513438632166,0.23396911147847826,0.9396003147336154,6.071225784115903,5.050679052454519,0.24024302769491968,2.3320839876647432,2.7813246474145688,0.0,2.0943075038541794,3.4193932038028536,3.6072527320199415,2.379810525599998,0.4387641760023529,2.9681757086365006,2.475686525845158,3.197474531805877,1.8086411680390342,8.33730110107454,3.2212669109387577,4.526227918331558,0.02926164569987549,1.332692937401323,0.647057026463608,1.9016536335502994,0.3892668084004726,1.6921556549713308
595,1.8477896887296466,1.6752321736485893,7.168027842257327,4.044273885370901,0.8690708240294606,3.878409699382623,6.706353188067102,1.9089036754326143,4.819191100190106,0.604583550686532,2.0476792310534533,2.3938552559806374,3.4662096817233503,2.5978997445372305,2.664934817568452,1.2479882434793919,7.3114602750609485,0.0,3.0141291413756037,0.9833298589046332,4.265698955489102,2.248156772041602,0.049394591693762,1.4079622474258577,5.803484896814781,4.664304344679974,0.0,2.3714921021515525,2.539384228217838,0.0,1.7391875871182054,3.476309879727712,3.6123225087761517,2.101691170920883,0.965407348170237,2.4309565353556972,2.6481053884458006,3.5080027616764524,2.071169674356717,8.425284930636865,3.116353662716212,4.85676309309855,0.024159072087035497,0.8169511962801443,0.39096927423588884,1.8802342159941556,1.057547160147214,2.385492578868236
596,1.1276136428857346,1.9920782329628348,7.483373248237817,4.81808978617517,0.8545479219210225,3.7371225988366996,6.929153145561749,1.5339808356203506,5.122608205149421,0.903545443618914,1.9211668496081575,2.6670618283786087,3.2901894607585804,2.0954249889996297,2.367547247039664,1.6216732405857581,6.1945559303843645,0.0,3.5169880379629004,0.5722128735288399,4.108669166808489,1.7760117399194093,0.29946071582902756,3.1781443223605246,5.473828591519876,4.61027095068869,0.0,2.194146913067338,2.2397270112260084,0.0,1.1947397312567396,3.879522721112067,3.353065574923023,1.7760752687688761,1.5839505808103544,1.771545355856854,2.9533721740433156,3.4894574163229075,2.6133583872199893,8.505566259022041,3.093226802925811,4.892112524482904,0.3508818899823085,0.16516223817337072,0.07539181639714232,1.5750591825516569,1.8240290580168355,3.2561014511476256
597,0.7851864695516041,2.4220624291355097,7.797616518676398,5.822334255324227,1.176224710252823,3.510341027308809,6.785657924427465,1.7566612977015186,5.18207056548131,1.3692486443739755,1.8764549646179827,2.659245645639166,2.893176636927893,2.130230009793981,2.379055828062343,2.064698399630291,5.220310559451661,0.0,3.852577959447049,0.3833581106064447,3.610004766050733,1.1586187452691892,0.9538443570070056,5.524821561884609,5.118405758656568,4.6009074373929595,0.0,1.8820272676229013,1.8440470518318406,0.0,0.5379936905991574,4.399353811704298,3.0034841484299086,1.4412659095169773,2.0820604805873697,1.254525692371756,3.286844095320499,3.1840243339333063,3.363452364692013,8.508671974220889,3.2578039913113446,4.577085278695909,0.8131941761159276,0.0,0.0,1.4579109064883091,2.508006572113266,4.1697202174306085
598,0.854395366810647,2.9140230061404613,8.099067715333128,6.845264275801238,1.7547045433588166,3.2915008616612855,6.347093983143265,2.511910477713141,5.121878609933679,1.7493066245248825,1.6565345020066213,2.3399400220607403,2.4461082657990847,2.6248264696855608,2.8874603429389682,2.403372919356105,4.7741689876699445,0.36084818815150344,3.835830708062902,0.4824526820229899,2.944000615943734,0.6090230556241785,1.4480977523115561,7.664867517296331,4.799269565464864,4.378255434482652,0.0,1.5940135593855735,1.4086417955727415,0.0,0.0,4.76709722903283,2.7589614648606275,1.1821524405098596,2.3414489677156602,1.0423281845900896,3.57266892049109,2.705844906928229,4.097967330987228,8.427530771696071,3.636748260735593,4.039225128966782,1.2351924569009864,0.0,0.0,1.6861227236215874,2.951307480024331,4.972149799803127
599,1.127081144733797,3.4374745196209218,8.37654850791016,7.616798991560953,2.3927829546170747,3.196089754305245,5.790495961634759,3.6055380675576756,5.165575620714355,1.9710327502914997,0.8834137761327365,1.8840691936705212,2.190352049738926,3.315830746027794,3.7752182956785454,2.5500850068395495,5.0678246681294,0.7423264015087817,3.4374468245268663,0.8576376622532262,2.428844713802165,0.36421039572508374,1.019396752746465,9.009788452901757,4.560414830231063,3.8237616827531054,0.0,1.4860416491679165,1.0431211522774746,0.0,0.0,4.763035521321316,2.7465313021972726,1.0986406702353975,2.3584529582517164,1.1307487077876108,3.7895651133895885,2.2082886079204265,4.509596496418039,8.301494422859834,4.152190225945263,3.5361168219773016,1.5192296122851618,0.0,0.2425076040710633,2.0706508992323625,3.064412299566825,5.53548062709851
600,1.2700709249322684,3.9596502431960063,8.504213737876519,7.9846497626682424,2.8455911290451055,3.2346365719667225,5.271015493517184,4.7924546296431725,5.330876494830477,2.1117674257011267,0.10634695829473376,1.5415986366506833,2.204645233274887,3.92243618285209,4.673678136034531,2.588158675622497,5.968671720878289,0.9640262915356776,2.7573155528497955,1.474255587633068,2.246002236643302,0.5072897645622892,0.2558660936919107,9.29815034085079,4.336587607515929,3.1240073141564864,0.0,1.4794498939502352,0.75945769869111,0.0789071026582188,0.0,4.4484737298854755,2.9152936322635155,1.1794016777766412,2.2340023496992583,1.2904806273572278,3.9797588713453425,1.817104301201273,4.462541172194872,8.112410598903368,4.5946472604259805,3.296391570690997,1.6986725437516927,0.0,0.6927787683326863,2.4660163471728387,2.950042883862216,5.8944998179901855
601,1.177101494983561,4.438776130858924,8.375136000753049,7.935946028143845,2.9395367463489013,3.3428968781838613,4.825302780318832,5.836454807469573,5.496342979849869,2.216854042139362,0.0,1.486219235090099,2.470748177589685,4.235948169727018,5.240109833606336,2.6271287161705468,7.066920727051331,0.9396156138336217,1.9280445009941676,2.255471974813917,2.372223957290956,0.9795579972871409,0.0,8.5829874977245,4.075200543644727,2.5043171557410298,0.01706006236714788,1.3908453133212104,0.50743621137037,0.4018758064962001,0.8530913721652811,4.011137663347478,3.152270424317131,1.3175578262306469,2.0650804721097247,1.4005054766257985,4.198909174565367,1.643575272730467,4.0309967352088885,7.819414243450199,4.757697200027315,3.4523034383069193,1.821894592766399,0.0,1.1040759691219462,2.7459422243460194,2.7823894726577247,6.125054418741942
